company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
MASAYA & CO,masayacompany.com,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250909_013639
PROIMI,proimi.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_013639
SHOTO CORPORATION,shotocorp.com,TIER_B_ACTIVE,59.4,EDP7_Sales_Enablement,20250909_013639
Trendler,trendler.com,TIER_B_ACTIVE,62.75,EDP7_Sales_Enablement,20250909_013639
PROIMI,proimi.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_013639
Mizetto,mizetto.se,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250909_013639
Mizetto,mizetto.se,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250909_013639
Mizetto,mizetto.se,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250909_013639
TBC CONSOLES,tbcconsoles.com,TIER_B_ACTIVE,45.85,EDP8_Technology_Obsolescence,20250909_013639
TBC CONSOLES,tbcconsoles.com,TIER_B_ACTIVE,45.85,EDP8_Technology_Obsolescence,20250909_013639
TBC CONSOLES,tbcconsoles.com,TIER_B_ACTIVE,45.85,EDP8_Technology_Obsolescence,20250909_013639
"Ashley Furniture Industries, LLC",ashleyfurniture.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_013639
Viking Log Furniture,vikinglogfurniture.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_013639
Seaside Casual,seasidecasual.com,TIER_B_ACTIVE,67.8,EDP8_Technology_Obsolescence,20250909_013639
"Ashley Furniture Industries, LLC",ashleyfurniture.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_013639
Seaside Casual,seasidecasual.com,TIER_B_ACTIVE,67.8,EDP8_Technology_Obsolescence,20250909_013639
"Ashley Furniture Industries, LLC",ashleyfurniture.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_013639
TBC CONSOLES,tbcconsoles.com,TIER_B_ACTIVE,45.85,EDP8_Technology_Obsolescence,20250909_013639
Viking Log Furniture,vikinglogfurniture.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_013639
Seaside Casual,seasidecasual.com,TIER_B_ACTIVE,67.8,EDP8_Technology_Obsolescence,20250909_013639
Seaside Casual,seasidecasual.com,TIER_B_ACTIVE,67.8,EDP8_Technology_Obsolescence,20250909_013639
"Ashley Furniture Industries, LLC",ashleyfurniture.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_013639
LAZZZ,lazzoni.com,TIER_B_ACTIVE,43.85,EDP8_Technology_Obsolescence,20250909_013639
Bright,thebrightgroup.com,TIER_B_ACTIVE,52.9,EDP8_Technology_Obsolescence,20250909_013639
Seaside Casual,seasidecasual.com,TIER_B_ACTIVE,67.8,EDP8_Technology_Obsolescence,20250909_013639
LAZZZ,lazzoni.com,TIER_B_ACTIVE,43.85,EDP8_Technology_Obsolescence,20250909_013639
LAZZZ,lazzoni.com,TIER_B_ACTIVE,43.85,EDP8_Technology_Obsolescence,20250909_013639
Rouillard,rouillard.ca,TIER_B_ACTIVE,68.25,EDP7_Sales_Enablement,20250909_013639
Trica,tricafurniture.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_013639
Francesco Molon,francescomolon.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_013639
Temple Furniture,templefurniture.com,TIER_B_ACTIVE,44.95,EDP8_Technology_Obsolescence,20250909_013639
Temple Furniture,templefurniture.com,TIER_B_ACTIVE,44.95,EDP8_Technology_Obsolescence,20250909_013639
Trica,tricafurniture.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_013639
Temple Furniture,templefurniture.com,TIER_B_ACTIVE,44.95,EDP8_Technology_Obsolescence,20250909_013639
Kingsley - Bate,authenteak.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_013639
Rouillard,rouillard.ca,TIER_B_ACTIVE,68.25,EDP7_Sales_Enablement,20250909_013639
Poltrana Frau,poltronafrau.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_013639
Dubois Wood,duboiswood.com,TIER_B_ACTIVE,61.45,EDP7_Sales_Enablement,20250909_013639
Poltrana Frau,poltronafrau.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_013639
Charter Furniture,charterfurniture.com,TIER_B_ACTIVE,68.25,EDP7_Sales_Enablement,20250909_013639
LUTEX,lutexdesign.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_013639
LUTEX,lutexdesign.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_013639
Charter Furniture,charterfurniture.com,TIER_B_ACTIVE,68.25,EDP7_Sales_Enablement,20250909_013639
Andaaz Manufacturing,andaazmfg.com,TIER_A_IMMEDIATE,76.5,EDP8_Technology_Obsolescence,20250909_013639
Andaaz Manufacturing,andaazmfg.com,TIER_A_IMMEDIATE,76.5,EDP8_Technology_Obsolescence,20250909_013639
Premier Hospitality International,premierhospitalityusa.com,TIER_B_ACTIVE,64.65,EDP7_Sales_Enablement,20250909_013639
CAI Designs,caidesigns.net,TIER_B_ACTIVE,61.45,EDP7_Sales_Enablement,20250909_013639
Nina Campbell,shop.ninacampbell.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250909_013639
Nina Campbell,shop.ninacampbell.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250909_013639
Nina Campbell,shop.ninacampbell.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250909_013639
