company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Tom Dixon,tomdixon.net,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250909_005601
Tom Dixon,tomdixon.net,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250909_005601
Tom Dixon,tomdixon.net,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250909_005601
Tom Dixon,tomdixon.net,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250909_005601
Dakota Jackson,dakotajackson.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250909_005601
Tom Dixon,tomdixon.net,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250909_005601
Shine by S.H.O,shinebysho.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250909_005601
Kreon,kreon.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_005601
Twinkly Pro,pro.twinkly.com,TIER_B_ACTIVE,65.65,EDP8_Technology_Obsolescence,20250909_005601
Twinkly Pro,pro.twinkly.com,TIER_B_ACTIVE,65.65,EDP8_Technology_Obsolescence,20250909_005601
Netzero,netzerousa.com,TIER_B_ACTIVE,62.45,EDP7_Sales_Enablement,20250909_005601
Kreon,kreon.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_005601
Kreon,kreon.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_005601
TMB,tmb.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250909_005601
Modular Furniture System,usm.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_005601
HAMMONDS,hammonds-uk.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_005601
Modular Furniture System,usm.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_005601
BeauFurn,beaufurn.com,TIER_B_ACTIVE,40.35,EDP8_Technology_Obsolescence,20250909_005601
BeauFurn,beaufurn.com,TIER_B_ACTIVE,40.35,EDP8_Technology_Obsolescence,20250909_005601
BeauFurn,beaufurn.com,TIER_B_ACTIVE,40.35,EDP8_Technology_Obsolescence,20250909_005601
BeauFurn,beaufurn.com,TIER_B_ACTIVE,40.35,EDP8_Technology_Obsolescence,20250909_005601
CREATIVE SOFT SEATING MANUFACTURER WITH CUSTOM CAPABILITIES FOR COMMERCIAL & HOSPITALITY,creativestylefurniture.com,TIER_B_ACTIVE,42.65,EDP8_Technology_Obsolescence,20250909_005601
Gamma Arredamenti,gammarr.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_005601
Gamma Arredamenti,gammarr.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_005601
Avery Boardman,averyboardman.com,TIER_B_ACTIVE,51.0,EDP8_Technology_Obsolescence,20250909_005601
Gamma Arredamenti,gammarr.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_005601
Artifacts International,artifactsinternational.com,TIER_A_IMMEDIATE,83.95,EDP7_Sales_Enablement,20250909_005601
All Care Seating,allcareseating.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250909_005601
Artifacts International,artifactsinternational.com,TIER_A_IMMEDIATE,83.95,EDP7_Sales_Enablement,20250909_005601
David Francis Furniture,davidfrancisfurniture.com,TIER_B_ACTIVE,46.95,EDP8_Technology_Obsolescence,20250909_005601
HEK (Hekman Contract),hekmancontract.com,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250909_005601
Natasha Baradaran,natashabaradaran.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250909_005601
Tirolosedie.com,tirolosedie.it,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250909_005601
The Yamwood Foundry,yamwood.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_005601
Gus Design Group Inc.,gusmodern.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_005601
Wendelbo,wendelbo.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_005601
Montauk,montauksofa.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250909_005601
EILERSEN,eilersen.eu,TIER_B_ACTIVE,48.2,EDP8_Technology_Obsolescence,20250909_005601
Carl Hansen,carlhansen.com,TIER_B_ACTIVE,52.1,EDP8_Technology_Obsolescence,20250909_005601
EILERSEN,eilersen.eu,TIER_B_ACTIVE,48.2,EDP8_Technology_Obsolescence,20250909_005601
Wesport,grosfillexfurniture.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_005601
Molteni & C,molteni.it,TIER_B_ACTIVE,62.0,EDP7_Sales_Enablement,20250909_005601
Summit,summitfurniture.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250909_005601
Novamobili,novamobili.it,TIER_B_ACTIVE,59.15,EDP7_Sales_Enablement,20250909_005601
Wendelbo,wendelbo.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_005601
Wesport,grosfillexfurniture.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_005601
