company_name,domain,processing_version,weighted_psi_score,averaged_psi_score,qualification_tier,purchase_probability,weighted_primary_edp,averaged_primary_edp,primary_edp_match,has_product_search,has_mobile_optimization,has_ssl,page_speed_score,sku_count_estimate,channel_count,rep_count_estimate,target_audience,geographic_presence,trade_shows_mentioned,product_types,campaign_type,email_count,linkedin_count,ad_suggestions_count,missing_features,evidence_hooks
Seaside Casual Furniture,seasidecasual.com/,v2_validated,67.8,64.0,TIER_B_ACTIVE,0.7119,EDP8_Technology_Obsolescence,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,1,10,B2B wholesale,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder","No mobile site for High Point Market?, Seaside Casual Furniture: Manual catalog navigation killing productivity, SSL EXPIRED - customers questioning credibility"
Kalco Lighting,kalco.com,v2_validated,48.2,42.0,TIER_B_ACTIVE,0.5061000000000001,EDP8_Technology_Obsolescence,EDP8_Technology_Obsolescence,True,True,True,True,Poor,5000,2,10,Mixed,Unknown,,"lighting, outdoor, decor",crisis_intervention,3,2,2,Comparison tool,"SSL EXPIRED - customers questioning credibility, Kalco Lighting 40% slower than digital competitors"
CAROLINA CHAIR AND TABLE COMPANY INC,carolinachairandtable.com,v2_validated,75.7,70.0,TIER_A_IMMEDIATE,0.8327000000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,False,True,Poor,500,0,10,Mixed,Unknown,,,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Mobile site, Rep portal","No mobile site for High Point Market?, CAROLINA CHAIR AND TABLE COMPANY INC: Manual catalog navigation killing productivity, Your 10 reps have no portal"
TELOS FURNITURE,telosfurniture.com,v2_validated,44.65,47.0,TIER_B_ACTIVE,0.46882500000000005,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,500,1,10,Trade only,Worldwide,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
American Homestead Furniture,americanhomesteadfurniture.com,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,0,10,B2C retail,USA,,furniture,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, American Homestead Furniture: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Bella Esprit by US Tamex,bellaesprit.com,v2_validated,43.0,50.0,TIER_B_ACTIVE,0.4515,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,Mixed,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Quote builder, Project boards, Rep portal",Your 10 reps have no portal
Fiberbuilt Umbrellas & Cushion,fiberbuiltumbrellas.com/,v2_validated,40.35,39.0,TIER_B_ACTIVE,0.423675,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,2000,2,10,B2B wholesale,USA,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Sarreid Ltd,sarreid.com/,v2_validated,49.4,50.0,TIER_B_ACTIVE,0.5187,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,2000,0,10,Mixed,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal","SSL EXPIRED - customers questioning credibility, Sarreid Ltd 40% slower than digital competitors, Your 10 reps have no portal"
Armen Living Furniture,armenliving.com/,v2_validated,46.25,45.0,TIER_B_ACTIVE,0.48562500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,B2B wholesale,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Sticks,sticks.com,v2_validated,46.25,45.0,TIER_B_ACTIVE,0.48562500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,2,50,B2B wholesale,USA,,"furniture, lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
"Maria Yee, Inc.",mariayee.com,v2_validated,46.25,45.0,TIER_B_ACTIVE,0.48562500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,2,10,Mixed,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Castelle Furniture Co.,castellefurniture.com/,v2_validated,44.65,47.0,TIER_B_ACTIVE,0.46882500000000005,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,500,2,10,B2B wholesale,USA,,"furniture, outdoor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Teak Warehouse,teakwarehouse.com,v2_validated,42.65,39.0,TIER_B_ACTIVE,0.44782500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,8,2,10,B2B wholesale,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Gabriella White LLC,gabbyhome.com,v2_validated,51.25,51.0,TIER_B_ACTIVE,0.538125,EDP8_Technology_Obsolescence,EDP8_Technology_Obsolescence,True,True,True,True,Poor,5000,2,20,Mixed,Regional,,"furniture, lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal","SSL EXPIRED - customers questioning credibility, Gabriella White LLC 40% slower than digital competitors, Your 10 reps have no portal"
NATURES Collection USA,naturescollection.us,v2_validated,47.45,47.0,TIER_B_ACTIVE,0.49822500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,B2B wholesale,USA,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
DutchCrafters Amish Furniture,dutchcrafters.com,v2_validated,47.45,47.0,TIER_B_ACTIVE,0.49822500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,50,B2C retail,USA,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Ideaitalia Contemporary Furniture,ideaitaliausa.com,v2_validated,41.15,45.0,TIER_B_ACTIVE,0.432075,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,800,1,100,Mixed,Worldwide,,furniture,crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Jamie Young Company,jamieyoung.com/,v2_validated,53.0,56.0,TIER_B_ACTIVE,0.5565000000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,4,10,Trade only,Worldwide,,"furniture, lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal","SSL EXPIRED - customers questioning credibility, Jamie Young Company 40% slower than digital competitors, Your 10 reps have no portal"
"Guangzhou Pure Faith Technology Co., Ltd.",purefaith.cn,v2_validated,64.45,67.0,TIER_B_ACTIVE,0.7089500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,0,10,Mixed,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Guangzhou Pure Faith Technology Co., Ltd.: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Berlin Gardens,berlingardensllc.com/,v2_validated,52.45,53.0,TIER_B_ACTIVE,0.5507250000000001,EDP8_Technology_Obsolescence,EDP8_Technology_Obsolescence,True,True,True,True,Poor,5000,1,20,B2B wholesale,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal","SSL EXPIRED - customers questioning credibility, Berlin Gardens 40% slower than digital competitors, Your 10 reps have no portal"
Agio USA,agio-usa.com,v2_validated,60.8,58.0,TIER_B_ACTIVE,0.6688000000000001,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,2,100,B2C retail,Worldwide,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Rep portal","No mobile site for High Point Market?, Agio USA: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Berlin Gardens,berlingardensllc.com,v2_validated,52.45,53.0,TIER_B_ACTIVE,0.5507250000000001,EDP8_Technology_Obsolescence,EDP8_Technology_Obsolescence,True,True,True,True,Poor,5000,1,20,B2B wholesale,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal","SSL EXPIRED - customers questioning credibility, Berlin Gardens 40% slower than digital competitors, Your 10 reps have no portal"
Montage Furniture Services / Protection 1st,montagefs.com,v2_validated,71.7,68.0,TIER_A_IMMEDIATE,0.7528500000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,False,True,True,Poor,800,1,10,B2C retail,USA,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Montage Furniture Services / Protection 1st: Manual catalog navigation killing productivity, SSL EXPIRED - customers questioning credibility"
SBFI Group,sbfi-financial.com,v2_validated,48.25,53.0,TIER_B_ACTIVE,0.506625,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,Trade only,Worldwide,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Teak Warehouse,teakwarehouse.com,v2_validated,42.65,39.0,TIER_B_ACTIVE,0.44782500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,8,2,10,B2B wholesale,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Castelle,castellefurniture.com/,v2_validated,44.65,47.0,TIER_B_ACTIVE,0.46882500000000005,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,500,2,10,B2B wholesale,USA,,"furniture, outdoor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Montage,montagefs.com,v2_validated,71.7,68.0,TIER_A_IMMEDIATE,0.7528500000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,False,True,True,Poor,800,1,10,B2C retail,USA,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Montage: Manual catalog navigation killing productivity, SSL EXPIRED - customers questioning credibility"
Chaddock,chaddockhome.com,v2_validated,71.7,68.0,TIER_A_IMMEDIATE,0.7528500000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,False,True,True,Poor,500,0,10,B2B wholesale,Unknown,,,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Chaddock: Manual catalog navigation killing productivity, SSL EXPIRED - customers questioning credibility"
Jensen Outdoor,jensenoutdoor.com,v2_validated,48.25,53.0,TIER_B_ACTIVE,0.506625,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,2,10,Trade only,USA,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
