company_name,domain,processing_version,weighted_psi_score,averaged_psi_score,qualification_tier,purchase_probability,weighted_primary_edp,averaged_primary_edp,primary_edp_match,has_product_search,has_mobile_optimization,has_ssl,page_speed_score,sku_count_estimate,channel_count,rep_count_estimate,target_audience,geographic_presence,trade_shows_mentioned,product_types,campaign_type,email_count,linkedin_count,ad_suggestions_count,missing_features,evidence_hooks
Gold Bond Mattress,goldbondmattress.com,v2_validated,76.9,72.0,TIER_A_IMMEDIATE,0.8459000000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,False,True,Poor,500,0,10,Mixed,Unknown,,,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Mobile site, Rep portal","No mobile site for High Point Market?, Gold Bond Mattress: Manual catalog navigation killing productivity, Your 10 reps have no portal"
M3 Glass Technologies,m3glass.com,v2_validated,71.7,68.0,TIER_A_IMMEDIATE,0.7528500000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,False,True,True,Poor,500,0,10,Mixed,Unknown,,,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, M3 Glass Technologies: Manual catalog navigation killing productivity, SSL EXPIRED - customers questioning credibility"
M3 Glass Technologies,m3glass.com,v2_validated,71.7,68.0,TIER_A_IMMEDIATE,0.7528500000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,False,True,True,Poor,500,0,10,Mixed,Unknown,,,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, M3 Glass Technologies: Manual catalog navigation killing productivity, SSL EXPIRED - customers questioning credibility"
Sans Souci,sanssoucilighting.com,v2_validated,64.65,65.0,TIER_B_ACTIVE,0.7111500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,0,10,Trade only,USA,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Sans Souci: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Bomma,bomma.cz,v2_validated,68.25,71.0,TIER_B_ACTIVE,0.75075,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,0,100,Trade only,Worldwide,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Rep portal","No mobile site for High Point Market?, Bomma: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Bomma,bomma.cz,v2_validated,68.25,71.0,TIER_B_ACTIVE,0.75075,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,0,100,Trade only,Worldwide,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Rep portal","No mobile site for High Point Market?, Bomma: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Sans Souci,sanssoucilighting.com,v2_validated,64.65,65.0,TIER_B_ACTIVE,0.7111500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,0,10,Trade only,USA,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Sans Souci: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Sans Souci,sanssoucilighting.com,v2_validated,64.65,65.0,TIER_B_ACTIVE,0.7111500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,0,10,Trade only,USA,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Sans Souci: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Sans Souci,sanssoucilighting.com,v2_validated,64.65,65.0,TIER_B_ACTIVE,0.7111500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,0,10,Trade only,USA,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Sans Souci: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Valiant Fabrics,valiantproducts.com,v2_validated,59.8,58.0,TIER_B_ACTIVE,0.6578,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,Trade only,Unknown,,"furniture, lighting, decor",crisis_intervention,3,2,2,"Product search, Rep portal","Your 10 reps have no portal, 2,000 SKUs but no search function"
Brand Standard Furnishings,brandstandardfurnishings.com,v2_validated,65.05,61.0,TIER_B_ACTIVE,0.71555,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,Mixed,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Brand Standard Furnishings: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Woodcraft Casegoods,woodcrafthospitality.com,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,1,10,Mixed,Unknown,,decor,crisis_intervention,3,2,2,"Product search, Comparison tool, Rep portal","No mobile site for High Point Market?, Woodcraft Casegoods: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Woodcraft Casegoods,woodcrafthospitality.com,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,1,10,Mixed,Unknown,,decor,crisis_intervention,3,2,2,"Product search, Comparison tool, Rep portal","No mobile site for High Point Market?, Woodcraft Casegoods: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Woodcraft Casegoods,woodcrafthospitality.com,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,1,10,Mixed,Unknown,,decor,crisis_intervention,3,2,2,"Product search, Comparison tool, Rep portal","No mobile site for High Point Market?, Woodcraft Casegoods: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Valiant Fabrics,valiantproducts.com,v2_validated,59.8,58.0,TIER_B_ACTIVE,0.6578,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,Trade only,Unknown,,"furniture, lighting, decor",crisis_intervention,3,2,2,"Product search, Rep portal","Your 10 reps have no portal, 2,000 SKUs but no search function"
Composition Hospitality,compositionhospitality.com,v2_validated,59.2,52.0,TIER_B_ACTIVE,0.6512000000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,1,100,Trade only,Worldwide,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Composition Hospitality: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Fleetwood Fine Furniture,fleetwoodfinefurniture.com,v2_validated,61.8,62.0,TIER_B_ACTIVE,0.6798000000000001,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,1,100,Mixed,Worldwide,,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Fleetwood Fine Furniture: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Keca,keca.ca,v2_validated,48.25,53.0,TIER_B_ACTIVE,0.506625,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,2,10,Mixed,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Fleetwood Fine Furniture,fleetwoodfinefurniture.com,v2_validated,61.8,62.0,TIER_B_ACTIVE,0.6798000000000001,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,1,100,Mixed,Worldwide,,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Fleetwood Fine Furniture: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Valiant Fabrics,valiantproducts.com,v2_validated,59.8,58.0,TIER_B_ACTIVE,0.6578,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,Trade only,Unknown,,"furniture, lighting, decor",crisis_intervention,3,2,2,"Product search, Rep portal","Your 10 reps have no portal, 2,000 SKUs but no search function"
Illumination Lighting,illuminationlighting.com,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,7,0,10,Mixed,Unknown,,"lighting, outdoor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Illumination Lighting: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Brand Standard Furnishings,brandstandardfurnishings.com,v2_validated,65.05,61.0,TIER_B_ACTIVE,0.71555,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,Mixed,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Brand Standard Furnishings: Manual catalog navigation killing productivity, Your 10 reps have no portal"
BYZANTIVM,byzantivm.com,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,800,1,10,Mixed,Unknown,,"furniture, lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, BYZANTIVM: Manual catalog navigation killing productivity, Your 10 reps have no portal"
LUTEX,lutexdesign.com,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,800,0,10,Mixed,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, LUTEX: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Brand Standard Furnishings,brandstandardfurnishings.com,v2_validated,65.05,61.0,TIER_B_ACTIVE,0.71555,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,Mixed,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Brand Standard Furnishings: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Brand Standard Furnishings,brandstandardfurnishings.com,v2_validated,65.05,61.0,TIER_B_ACTIVE,0.71555,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,Mixed,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Brand Standard Furnishings: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Innovative Reflections by Scott Lamp,innreflections.com,v2_validated,61.15,63.0,TIER_B_ACTIVE,0.67265,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,800,0,10,Mixed,Unknown,,decor,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","Your 10 reps have no portal, 2,000 SKUs but no search function"
Table Designs,tabledesigns.com,v2_validated,47.45,47.0,TIER_B_ACTIVE,0.49822500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,2,10,Trade only,USA,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Innovative Reflections by Scott Lamp,innreflections.com,v2_validated,61.15,63.0,TIER_B_ACTIVE,0.67265,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,800,0,10,Mixed,Unknown,,decor,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","Your 10 reps have no portal, 2,000 SKUs but no search function"
"Scott Lamp Company, Inc.",scottlamp.com,v2_validated,47.65,45.0,TIER_B_ACTIVE,0.500325,EDP8_Technology_Obsolescence,EDP8_Technology_Obsolescence,True,True,True,True,Poor,2000,1,20,Mixed,Unknown,HD Expo,"lighting, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Project boards, Rep portal","SSL EXPIRED - customers questioning credibility, Scott Lamp Company, Inc. 40% slower than digital competitors, Your 10 reps have no portal"
UMF (United Metal Fabricators),umfmedical.com,v2_validated,44.2,52.0,TIER_B_ACTIVE,0.4641,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,100,Mixed,Worldwide,,furniture,crisis_intervention,3,2,2,Rep portal,Your 10 reps have no portal
UMF (United Metal Fabricators),umfmedical.com,v2_validated,44.2,52.0,TIER_B_ACTIVE,0.4641,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,100,Mixed,Worldwide,,furniture,crisis_intervention,3,2,2,Rep portal,Your 10 reps have no portal
IOA,ioa-hcf.com,v2_validated,63.25,55.0,TIER_B_ACTIVE,0.664125,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,False,True,Poor,5000,0,10,Mixed,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Project boards, Mobile site, Rep portal","SSL EXPIRED - customers questioning credibility, IOA 40% slower than digital competitors, Your 10 reps have no portal"
Abacus Brands,abacuslighting.com,v2_validated,48.25,53.0,TIER_B_ACTIVE,0.506625,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,100,B2C retail,Worldwide,,"lighting, outdoor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Project boards, Rep portal",Your 10 reps have no portal
