company_name,domain,processing_version,weighted_psi_score,averaged_psi_score,qualification_tier,purchase_probability,weighted_primary_edp,averaged_primary_edp,primary_edp_match,has_product_search,has_mobile_optimization,has_ssl,page_speed_score,sku_count_estimate,channel_count,rep_count_estimate,target_audience,geographic_presence,trade_shows_mentioned,product_types,campaign_type,email_count,linkedin_count,ad_suggestions_count,missing_features,evidence_hooks
Magniflood,magniflood.com,v2_validated,47.45,47.0,TIER_B_ACTIVE,0.49822500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,B2B wholesale,Regional,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Project boards, Rep portal",Your 10 reps have no portal
Visual Lighting Technologies,vltcorp.com,v2_validated,53.0,56.0,TIER_B_ACTIVE,0.5565000000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,Mixed,Unknown,,"lighting, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal","SSL EXPIRED - customers questioning credibility, Visual Lighting Technologies 40% slower than digital competitors, Your 10 reps have no portal"
Light Corp,lightcorp.com,v2_validated,43.0,46.0,TIER_B_ACTIVE,0.4515,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,2,20,Mixed,Regional,NeoCon,"furniture, lighting, decor",crisis_intervention,3,2,2,"Comparison tool, Project boards, Rep portal",Your 10 reps have no portal
Elliptipar,elliptipar.com,v2_validated,71.7,68.0,TIER_A_IMMEDIATE,0.7528500000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,False,True,True,Poor,500,0,10,Mixed,Unknown,,lighting,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Elliptipar: Manual catalog navigation killing productivity, SSL EXPIRED - customers questioning credibility"
Steinel,steinel.de,v2_validated,52.9,52.0,TIER_B_ACTIVE,0.55545,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,1959,0,10,Mixed,USA,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal","SSL EXPIRED - customers questioning credibility, Steinel 40% slower than digital competitors, Your 10 reps have no portal"
Intermatic,intermatic.com,v2_validated,60.75,61.0,TIER_B_ACTIVE,0.6682500000000001,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,2,10,Mixed,USA,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder","No mobile site for High Point Market?, Intermatic: Manual catalog navigation killing productivity, 2,000 SKUs but no search function"
Matrix Mirrors,matrixmirrors.com,v2_validated,46.4,38.0,TIER_B_ACTIVE,0.5104,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,2000,1,20,Trade only,USA,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool","2,000 SKUs but no search function"
Ark Lighting,arklighting.com,v2_validated,44.85,45.0,TIER_B_ACTIVE,0.47092500000000004,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,2,10,Mixed,USA,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Project boards, Rep portal",Your 10 reps have no portal
Molto Luce,moltoluce.com,v2_validated,43.95,45.0,TIER_B_ACTIVE,0.461475,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,100,B2C retail,Worldwide,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Nulite,nulite.lighting,v2_validated,54.1,54.0,TIER_B_ACTIVE,0.56805,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,500,0,10,Trade only,Regional,,"lighting, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal","SSL EXPIRED - customers questioning credibility, Nulite 40% slower than digital competitors, Your 10 reps have no portal"
Portor Lighting,portorlighting.com,v2_validated,45.75,45.0,TIER_B_ACTIVE,0.48037500000000005,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,Mixed,Unknown,,"lighting, outdoor, decor",crisis_intervention,3,2,2,Rep portal,"SSL EXPIRED - customers questioning credibility, Portor Lighting 40% slower than digital competitors, Your 10 reps have no portal"
Energy Focus,energyfocus.com,v2_validated,66.25,63.0,TIER_B_ACTIVE,0.72875,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,1,100,Mixed,Worldwide,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Energy Focus: Manual catalog navigation killing productivity, Your 10 reps have no portal"
GMR Enlights,gmrenlights.com,v2_validated,54.5,50.0,TIER_B_ACTIVE,0.57225,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,Mixed,USA,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal","SSL EXPIRED - customers questioning credibility, GMR Enlights 40% slower than digital competitors, Your 10 reps have no portal"
Ericson,ericson.com,v2_validated,63.55,67.0,TIER_B_ACTIVE,0.6990500000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,Mixed,USA,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","Your 10 reps have no portal, 2,000 SKUs but no search function"
TIVOLI LIGHTING,tivolilighting.com,v2_validated,41.95,45.0,TIER_B_ACTIVE,0.44047500000000006,EDP8_Technology_Obsolescence,EDP1_SKU_Complexity,False,True,True,True,Poor,5000,0,10,Mixed,USA,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder",
Fulham,fulham.com,v2_validated,46.95,43.0,TIER_B_ACTIVE,0.49297500000000005,EDP8_Technology_Obsolescence,EDP8_Technology_Obsolescence,True,True,True,True,Poor,5000,0,50,Mixed,USA,,"lighting, decor",crisis_intervention,3,2,2,"Comparison tool, Project boards, Rep portal","SSL EXPIRED - customers questioning credibility, Fulham 40% slower than digital competitors, Your 10 reps have no portal"
QuantaLight,quantalight.com,v2_validated,48.25,53.0,TIER_B_ACTIVE,0.506625,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,Mixed,Unknown,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Project boards, Rep portal",Your 10 reps have no portal
STOANE,stoanelighting.com,v2_validated,44.65,47.0,TIER_B_ACTIVE,0.46882500000000005,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,800,1,100,B2C retail,Worldwide,,"lighting, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Nulite,nulite.lighting,v2_validated,54.1,54.0,TIER_B_ACTIVE,0.56805,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,500,0,10,Trade only,Regional,,"lighting, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal","SSL EXPIRED - customers questioning credibility, Nulite 40% slower than digital competitors, Your 10 reps have no portal"
Utopia Lighting,utopialightingus.com,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,1,100,Mixed,Worldwide,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Utopia Lighting: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Lumingen,lumingen.com,v2_validated,67.05,69.0,TIER_B_ACTIVE,0.73755,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,0,10,Mixed,Unknown,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Project boards, Rep portal","No mobile site for High Point Market?, Lumingen: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Waldmann,waldmann.com,v2_validated,42.35,47.0,TIER_B_ACTIVE,0.444675,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,2000,0,10,Mixed,Unknown,,"furniture, lighting, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Envoy Lighting,envoylighting.com,v2_validated,59.55,59.0,TIER_B_ACTIVE,0.6550499999999999,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,1,10,Mixed,USA,,"lighting, outdoor",crisis_intervention,3,2,2,"Product search, Comparison tool, Project boards","No mobile site for High Point Market?, Envoy Lighting: Manual catalog navigation killing productivity, 2,000 SKUs but no search function"
LumenFocus,lumenfocus.com,v2_validated,64.55,71.0,TIER_B_ACTIVE,0.7100500000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,0,10,Mixed,Unknown,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Project boards, Rep portal","Your 10 reps have no portal, 2,000 SKUs but no search function"
LumenFocus,lumenfocus.com,v2_validated,64.55,71.0,TIER_B_ACTIVE,0.7100500000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,0,10,Mixed,Unknown,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Project boards, Rep portal","Your 10 reps have no portal, 2,000 SKUs but no search function"
INTERMATIC,intermatic.com,v2_validated,60.75,61.0,TIER_B_ACTIVE,0.6682500000000001,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,2,10,Mixed,USA,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder","No mobile site for High Point Market?, INTERMATIC: Manual catalog navigation killing productivity, 2,000 SKUs but no search function"
Functional Devices (RIB),functionaldevices.com,v2_validated,71.7,68.0,TIER_A_IMMEDIATE,0.7528500000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,False,True,True,Poor,800,0,10,Mixed,Unknown,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Functional Devices (RIB): Manual catalog navigation killing productivity, SSL EXPIRED - customers questioning credibility"
TLI TERON LIGHTING (BAY AREA AND RENO ONLY),teronlighting.com,v2_validated,44.15,47.0,TIER_B_ACTIVE,0.463575,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,500,0,10,Mixed,USA,,"lighting, decor",crisis_intervention,3,2,2,"Quote builder, Rep portal","SSL EXPIRED - customers questioning credibility, TLI TERON LIGHTING (BAY AREA AND RENO ONLY) 40% slower than digital competitors, Your 10 reps have no portal"
Energy Focus,energyfocus.com,v2_validated,66.25,63.0,TIER_B_ACTIVE,0.72875,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,1,100,Mixed,Worldwide,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Energy Focus: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Lightheaded,lightheadedlighting.com,v2_validated,43.0,46.0,TIER_B_ACTIVE,0.4515,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,20,Mixed,Unknown,,lighting,crisis_intervention,3,2,2,"Comparison tool, Project boards, Rep portal",Your 10 reps have no portal
ECO Parking Technologies,ecoparkingtechnologies.com,v2_validated,57.4,54.0,TIER_B_ACTIVE,0.6314,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,800,1,10,Mixed,USA,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Rep portal","Your 10 reps have no portal, 2,000 SKUs but no search function"
SPJ Lighting,spjlighting.com,v2_validated,42.75,43.0,TIER_B_ACTIVE,0.448875,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,Mixed,USA,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
