company_name,domain,processing_version,weighted_psi_score,averaged_psi_score,qualification_tier,purchase_probability,weighted_primary_edp,averaged_primary_edp,primary_edp_match,has_product_search,has_mobile_optimization,has_ssl,page_speed_score,sku_count_estimate,channel_count,rep_count_estimate,target_audience,geographic_presence,trade_shows_mentioned,product_types,campaign_type,email_count,linkedin_count,ad_suggestions_count,missing_features,evidence_hooks
Regal Fabrics Inc.,regalfabrics.com,v2_validated,51.25,51.0,TIER_B_ACTIVE,0.538125,EDP8_Technology_Obsolescence,EDP8_Technology_Obsolescence,True,True,True,True,Poor,5000,0,20,Mixed,USA,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal","SSL EXPIRED - customers questioning credibility, Regal Fabrics Inc. 40% slower than digital competitors, Your 10 reps have no portal"
RM COCO,rmcoco.com,v2_validated,40.35,39.0,TIER_B_ACTIVE,0.423675,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,42,2,10,Trade only,USA,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Barrow/Merrimac Textile,barrowindustries.com,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,0,10,Mixed,Unknown,,,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Barrow/Merrimac Textile: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Barrow/Merrimac Textile,barrowindustries.com,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,0,10,Mixed,Unknown,,,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Barrow/Merrimac Textile: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Regal Fabrics Inc.,regalfabrics.com,v2_validated,51.25,51.0,TIER_B_ACTIVE,0.538125,EDP8_Technology_Obsolescence,EDP8_Technology_Obsolescence,True,True,True,True,Poor,5000,0,20,Mixed,USA,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal","SSL EXPIRED - customers questioning credibility, Regal Fabrics Inc. 40% slower than digital competitors, Your 10 reps have no portal"
Dorell Fabrics,dorellfabrics.com,v2_validated,61.45,55.0,TIER_B_ACTIVE,0.67595,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,0,10,Trade only,Unknown,,"outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Dorell Fabrics: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Balta Rugs,baltarugs.com,v2_validated,73.3,66.0,TIER_A_IMMEDIATE,0.7696500000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,Mixed,Worldwide,,"outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Rep portal","No mobile site for High Point Market?, Balta Rugs: Manual catalog navigation killing productivity, SSL EXPIRED - customers questioning credibility"
Belle Maison Textile,bellemaisonusa.com,v2_validated,44.65,47.0,TIER_B_ACTIVE,0.46882500000000005,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,2000,1,10,Mixed,USA,High Point Market,,crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Gum Tree Fabrics,gumtreefabrics.com,v2_validated,64.65,65.0,TIER_B_ACTIVE,0.7111500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,1,10,B2B wholesale,USA,,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Gum Tree Fabrics: Manual catalog navigation killing productivity, Your 10 reps have no portal"
LR Home,lrhome.us,v2_validated,51.0,48.0,TIER_B_ACTIVE,0.5355000000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,Mixed,Worldwide,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal","SSL EXPIRED - customers questioning credibility, LR Home 40% slower than digital competitors, Your 10 reps have no portal"
