company_name,domain,processing_version,weighted_psi_score,averaged_psi_score,qualification_tier,purchase_probability,weighted_primary_edp,averaged_primary_edp,primary_edp_match,has_product_search,has_mobile_optimization,has_ssl,page_speed_score,sku_count_estimate,channel_count,rep_count_estimate,target_audience,geographic_presence,trade_shows_mentioned,product_types,campaign_type,email_count,linkedin_count,ad_suggestions_count,missing_features,evidence_hooks
West Bros Furn,westbrosfurniture.com,v2_validated,55.25,53.0,TIER_B_ACTIVE,0.60775,EDP7_Sales_Enablement,EDP2_Rep_Management,False,True,False,True,Poor,5000,1,20,B2B wholesale,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Mobile site, Rep portal",Your 10 reps have no portal
Brown Jordan,brownjordan.com,v2_validated,42.0,42.0,TIER_B_ACTIVE,0.441,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,3,20,Trade only,Worldwide,High Point Market,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Kettal,kettal.com,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,0,10,Mixed,Unknown,,,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Kettal: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Mity Lite,mitylite.com,v2_validated,50.45,59.0,TIER_B_ACTIVE,0.5297250000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,Mixed,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Mity Lite,mitylite.com,v2_validated,50.45,59.0,TIER_B_ACTIVE,0.5297250000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,Mixed,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Acuity,allsteeloffice.com,v2_validated,66.25,63.0,TIER_B_ACTIVE,0.72875,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,2,10,Trade only,Worldwide,,"furniture, lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Acuity: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Zeitraum,zeitraum-moebel.de,v2_validated,67.05,69.0,TIER_B_ACTIVE,0.73755,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,Trade only,Worldwide,,"furniture, lighting",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Zeitraum: Manual catalog navigation killing productivity, Your 10 reps have no portal"
HOMECREST OUTDOOR LIVING,homecrest.com,v2_validated,60.75,61.0,TIER_B_ACTIVE,0.6682500000000001,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,1,10,B2B wholesale,USA,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder","No mobile site for High Point Market?, HOMECREST OUTDOOR LIVING: Manual catalog navigation killing productivity, 2,000 SKUs but no search function"
Media Technologies,mediatechnologies.com,v2_validated,42.75,43.0,TIER_B_ACTIVE,0.448875,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,Mixed,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
NUANS,nuansdesign.com,v2_validated,43.95,45.0,TIER_B_ACTIVE,0.461475,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,Trade only,USA,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
