company_name,domain,processing_version,weighted_psi_score,averaged_psi_score,qualification_tier,purchase_probability,weighted_primary_edp,averaged_primary_edp,primary_edp_match,has_product_search,has_mobile_optimization,has_ssl,page_speed_score,sku_count_estimate,channel_count,rep_count_estimate,target_audience,geographic_presence,trade_shows_mentioned,product_types,campaign_type,email_count,linkedin_count,ad_suggestions_count,missing_features,evidence_hooks
Parker House Furniture,parker-house.com,v2_validated,40.75,43.0,TIER_B_ACTIVE,0.427875,EDP8_Technology_Obsolescence,EDP1_SKU_Complexity,False,True,True,True,Poor,5000,1,10,B2B wholesale,USA,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder",
OF,foagroup.com,v2_validated,41.0,38.0,TIER_B_ACTIVE,0.4305,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,20,Trade only,USA,Vegas Market,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Temple Furniture,templefurniture.com,v2_validated,44.95,43.0,TIER_B_ACTIVE,0.47197500000000003,EDP8_Technology_Obsolescence,EDP8_Technology_Obsolescence,True,True,True,True,Poor,5000,1,20,B2B wholesale,Unknown,,"furniture, decor",crisis_intervention,3,2,2,Comparison tool,"SSL EXPIRED - customers questioning credibility, Temple Furniture 40% slower than digital competitors"
Temple Furniture,templefurniture.com,v2_validated,44.95,43.0,TIER_B_ACTIVE,0.47197500000000003,EDP8_Technology_Obsolescence,EDP8_Technology_Obsolescence,True,True,True,True,Poor,5000,1,20,B2B wholesale,Unknown,,"furniture, decor",crisis_intervention,3,2,2,Comparison tool,"SSL EXPIRED - customers questioning credibility, Temple Furniture 40% slower than digital competitors"
Peak Season Inc.,peakseasoninc.net,v2_validated,58.2,56.0,TIER_B_ACTIVE,0.6402000000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,1,20,B2C retail,USA,,"furniture, lighting, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Peak Season Inc.: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Vilmers,vilmers.com,v2_validated,48.25,53.0,TIER_B_ACTIVE,0.506625,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,B2B wholesale,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Vilmers,vilmers.com,v2_validated,48.25,53.0,TIER_B_ACTIVE,0.506625,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,B2B wholesale,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
WOODBRIDGE,woodbridgefurniture.com,v2_validated,44.95,43.0,TIER_B_ACTIVE,0.47197500000000003,EDP8_Technology_Obsolescence,EDP8_Technology_Obsolescence,True,True,True,True,Poor,5000,2,20,Trade only,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder","SSL EXPIRED - customers questioning credibility, WOODBRIDGE 40% slower than digital competitors"
Harbour Outdoor,shopharbour.com,v2_validated,46.25,45.0,TIER_B_ACTIVE,0.48562500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,2,100,B2B wholesale,Worldwide,High Point Market,"furniture, lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Vilmers,vilmers.com,v2_validated,48.25,53.0,TIER_B_ACTIVE,0.506625,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,B2B wholesale,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Luonto,luonto.com,v2_validated,41.0,38.0,TIER_B_ACTIVE,0.4305,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,20,B2C retail,USA,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Mamagreen,mamagreen.com,v2_validated,51.25,51.0,TIER_B_ACTIVE,0.538125,EDP8_Technology_Obsolescence,EDP8_Technology_Obsolescence,True,True,True,True,Poor,5000,1,20,Mixed,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal","SSL EXPIRED - customers questioning credibility, Mamagreen 40% slower than digital competitors, Your 10 reps have no portal"
Eureka,eurekaergonomic.com,v2_validated,55.7,52.0,TIER_B_ACTIVE,0.5848500000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,100,B2B wholesale,Worldwide,,"furniture, lighting, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal","SSL EXPIRED - customers questioning credibility, Eureka 40% slower than digital competitors, Your 10 reps have no portal"
Luonto,luonto.com,v2_validated,41.0,38.0,TIER_B_ACTIVE,0.4305,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,20,B2C retail,USA,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Vilmers,vilmers.com,v2_validated,48.25,53.0,TIER_B_ACTIVE,0.506625,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,B2B wholesale,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Unisource Solutions,unisourceit.com,v2_validated,76.5,76.0,TIER_A_IMMEDIATE,0.80325,EDP8_Technology_Obsolescence,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,1,100,Trade only,USA,,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Unisource Solutions: Manual catalog navigation killing productivity, SSL EXPIRED - customers questioning credibility"
HAMMERTON,hammerton.com,v2_validated,62.45,59.0,TIER_B_ACTIVE,0.6869500000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,1,10,Trade only,USA,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, HAMMERTON: Manual catalog navigation killing productivity, Your 10 reps have no portal"
HAMMERTON,hammerton.com,v2_validated,62.45,59.0,TIER_B_ACTIVE,0.6869500000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,1,10,Trade only,USA,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, HAMMERTON: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Hammerton,hammerton.com,v2_validated,62.45,59.0,TIER_B_ACTIVE,0.6869500000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,1,10,Trade only,USA,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Hammerton: Manual catalog navigation killing productivity, Your 10 reps have no portal"
HAMMERTON,hammerton.com,v2_validated,62.45,59.0,TIER_B_ACTIVE,0.6869500000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,1,10,Trade only,USA,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, HAMMERTON: Manual catalog navigation killing productivity, Your 10 reps have no portal"
HAMMERTON,hammerton.com,v2_validated,62.45,59.0,TIER_B_ACTIVE,0.6869500000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,1,10,Trade only,USA,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, HAMMERTON: Manual catalog navigation killing productivity, Your 10 reps have no portal"
HAMMERTON,hammerton.com,v2_validated,62.45,59.0,TIER_B_ACTIVE,0.6869500000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,1,10,Trade only,USA,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, HAMMERTON: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Nova Desk,novadesk.com,v2_validated,64.55,71.0,TIER_B_ACTIVE,0.7100500000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,Mixed,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","Your 10 reps have no portal, 2,000 SKUs but no search function"
Charter Furniture,charterfurniture.com,v2_validated,68.25,71.0,TIER_B_ACTIVE,0.75075,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,1,100,Trade only,Worldwide,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Charter Furniture: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Hilton Hotel,jtbfurniture.com,v2_validated,61.45,55.0,TIER_B_ACTIVE,0.67595,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,800,1,10,Trade only,USA,,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Hilton Hotel: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Hilton Hotel,jtbfurniture.com,v2_validated,61.45,55.0,TIER_B_ACTIVE,0.67595,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,800,1,10,Trade only,USA,,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Hilton Hotel: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Remington Lighting,remingtonlighting.com,v2_validated,49.45,55.0,TIER_B_ACTIVE,0.519225,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,2,100,Trade only,Worldwide,,"furniture, lighting, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Remington Lighting,remingtonlighting.com,v2_validated,49.45,55.0,TIER_B_ACTIVE,0.519225,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,2,100,Trade only,Worldwide,,"furniture, lighting, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Eclipse Contract Furniture,eclipsecontractfurniture.com,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,1,100,Mixed,Worldwide,,"furniture, lighting, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Rep portal","No mobile site for High Point Market?, Eclipse Contract Furniture: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Composition Hospitality,compositionhospitality.com,v2_validated,59.2,52.0,TIER_B_ACTIVE,0.6512000000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,1,100,Trade only,Worldwide,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Composition Hospitality: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Composition Hospitality,compositionhospitality.com,v2_validated,59.2,52.0,TIER_B_ACTIVE,0.6512000000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,1,100,Trade only,Worldwide,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Composition Hospitality: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Illumination Lighting,illuminationlighting.com,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,7,0,10,Mixed,Unknown,,"lighting, outdoor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Illumination Lighting: Manual catalog navigation killing productivity, Your 10 reps have no portal"
