company_name,domain,processing_version,weighted_psi_score,averaged_psi_score,qualification_tier,purchase_probability,weighted_primary_edp,averaged_primary_edp,primary_edp_match,has_product_search,has_mobile_optimization,has_ssl,page_speed_score,sku_count_estimate,channel_count,rep_count_estimate,target_audience,geographic_presence,trade_shows_mentioned,product_types,campaign_type,email_count,linkedin_count,ad_suggestions_count,missing_features,evidence_hooks
Lammhults,lammhults.se,v2_validated,65.05,61.0,TIER_B_ACTIVE,0.71555,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,Trade only,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Lammhults: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Wendelbo,wendelbo.com,v2_validated,47.45,47.0,TIER_B_ACTIVE,0.49822500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,100,Trade only,Worldwide,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Molteni & C,molteni.it,v2_validated,62.0,64.0,TIER_B_ACTIVE,0.682,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,3,10,Trade only,Worldwide,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Product search, Quote builder, Rep portal","Your 10 reps have no portal, 2,000 SKUs but no search function"
Mimi London,mimilondon.com,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,1,10,Mixed,Unknown,,"furniture, lighting, outdoor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Mimi London: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Lammhults,lammhults.se,v2_validated,65.05,61.0,TIER_B_ACTIVE,0.71555,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,Trade only,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Lammhults: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Wesport,grosfillexfurniture.com,v2_validated,48.25,53.0,TIER_B_ACTIVE,0.506625,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,2,10,B2B wholesale,USA,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
American Bedding,americanbeddingmfg.com,v2_validated,56.5,58.0,TIER_B_ACTIVE,0.5932499999999999,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,2,10,B2C retail,USA,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal","SSL EXPIRED - customers questioning credibility, American Bedding 40% slower than digital competitors, Your 10 reps have no portal"
Alumni Classroom Furniture,alumnieducationalsolutions.com,v2_validated,41.15,45.0,TIER_B_ACTIVE,0.432075,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,500,1,10,Mixed,USA,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal",Your 10 reps have no portal
Midj Italy,midj.com,v2_validated,71.7,68.0,TIER_A_IMMEDIATE,0.7528500000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,False,True,True,Poor,500,0,10,Mixed,Unknown,,,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Midj Italy: Manual catalog navigation killing productivity, SSL EXPIRED - customers questioning credibility"
INTERIOR CONCEPTS,interiorconcepts.com,v2_validated,48.25,53.0,TIER_B_ACTIVE,0.506625,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,2,10,B2B wholesale,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
