company_name,domain,processing_version,weighted_psi_score,averaged_psi_score,qualification_tier,purchase_probability,weighted_primary_edp,averaged_primary_edp,primary_edp_match,has_product_search,has_mobile_optimization,has_ssl,page_speed_score,sku_count_estimate,channel_count,rep_count_estimate,target_audience,geographic_presence,trade_shows_mentioned,product_types,campaign_type,email_count,linkedin_count,ad_suggestions_count,missing_features,evidence_hooks
"Kel-Toy, Inc.",keltoy.com,v2_validated,57.95,53.0,TIER_B_ACTIVE,0.6374500000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,1981,0,10,B2B wholesale,Regional,,,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal",Your 10 reps have no portal
Trendily Home Collection,trendilyhomecollection.com,v2_validated,67.05,69.0,TIER_B_ACTIVE,0.73755,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,B2B wholesale,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Trendily Home Collection: Manual catalog navigation killing productivity, Your 10 reps have no portal"
"Kel-Toy, Inc.",keltoy.com,v2_validated,57.95,53.0,TIER_B_ACTIVE,0.6374500000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,1981,0,10,B2B wholesale,Regional,,,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal",Your 10 reps have no portal
"Kel-Toy, Inc.",keltoy.com,v2_validated,57.95,53.0,TIER_B_ACTIVE,0.6374500000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,1981,0,10,B2B wholesale,Regional,,,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal",Your 10 reps have no portal
Michael Wainwright,michaelwainwright.com/,v2_validated,46.25,45.0,TIER_B_ACTIVE,0.48562500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,B2B wholesale,USA,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Briarwood Lane,briarwoodlane.net/,v2_validated,61.8,62.0,TIER_B_ACTIVE,0.6798000000000001,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,1,100,B2B wholesale,Worldwide,,"outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Briarwood Lane: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Briarwood Lane,briarwoodlane.net/,v2_validated,61.8,62.0,TIER_B_ACTIVE,0.6798000000000001,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,1,100,B2B wholesale,Worldwide,,"outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Briarwood Lane: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Michael Wainwright,michaelwainwright.com/,v2_validated,47.45,47.0,TIER_B_ACTIVE,0.49822500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,B2B wholesale,USA,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Briarwood Lane,briarwoodlane.net/,v2_validated,61.8,62.0,TIER_B_ACTIVE,0.6798000000000001,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,1,100,B2B wholesale,Worldwide,,"outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Briarwood Lane: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Memoire Design™ by Mainlty Baskets Home,memoiredesign.com,v2_validated,43.0,50.0,TIER_B_ACTIVE,0.4515,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,Trade only,USA,,"furniture, lighting, outdoor, decor",crisis_intervention,3,2,2,"Quote builder, Rep portal",Your 10 reps have no portal
Memoire Design™ by Mainlty Baskets Home,memoiredesign.com,v2_validated,43.0,50.0,TIER_B_ACTIVE,0.4515,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,Trade only,USA,,"furniture, lighting, outdoor, decor",crisis_intervention,3,2,2,"Quote builder, Rep portal",Your 10 reps have no portal
Small Batch Glass,smallbatchglassblowing.com,v2_validated,43.85,41.0,TIER_B_ACTIVE,0.46042500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,2000,1,10,Mixed,Regional,,"lighting, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Les Jardins,lesjardins.us,v2_validated,44.65,47.0,TIER_B_ACTIVE,0.46882500000000005,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,2000,1,10,Mixed,Unknown,,"furniture, lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Les Jardins,lesjardins.us,v2_validated,44.65,47.0,TIER_B_ACTIVE,0.46882500000000005,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,2000,1,10,Mixed,Unknown,,"furniture, lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Memoire Design by Mainly Baskets Home,memoiredesign.com/,v2_validated,43.0,50.0,TIER_B_ACTIVE,0.4515,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,Trade only,USA,,"furniture, lighting, outdoor, decor",crisis_intervention,3,2,2,"Quote builder, Rep portal",Your 10 reps have no portal
Memoire Design by Mainly Baskets Home,memoiredesign.com/,v2_validated,43.0,50.0,TIER_B_ACTIVE,0.4515,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,Trade only,USA,,"furniture, lighting, outdoor, decor",crisis_intervention,3,2,2,"Quote builder, Rep portal",Your 10 reps have no portal
Memoire Design by Mainly Baskets Home,memoiredesign.com/,v2_validated,43.0,50.0,TIER_B_ACTIVE,0.4515,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,Trade only,USA,,"furniture, lighting, outdoor, decor",crisis_intervention,3,2,2,"Quote builder, Rep portal",Your 10 reps have no portal
Briarwood Lane,briarwoodlane.net/,v2_validated,61.8,62.0,TIER_B_ACTIVE,0.6798000000000001,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,5000,1,100,B2B wholesale,Worldwide,,"outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Briarwood Lane: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Mallory Planters & Gardens,mpgwholesale.com/,v2_validated,40.35,39.0,TIER_B_ACTIVE,0.423675,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,2000,1,10,B2B wholesale,USA,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Project boards, Rep portal",Your 10 reps have no portal
Erica Marie Interiors,ericamarieinteriors.com,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,800,2,10,Mixed,Unknown,,,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Erica Marie Interiors: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Evan Reid,evanreid.com,v2_validated,61.45,55.0,TIER_B_ACTIVE,0.67595,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,1,10,Trade only,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Evan Reid: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Threads Soft Goods,threads-softgoods.com,v2_validated,43.85,41.0,TIER_B_ACTIVE,0.46042500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,Mixed,Worldwide,High Point Market,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Threads Soft Goods,threads-softgoods.com,v2_validated,43.85,41.0,TIER_B_ACTIVE,0.46042500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,Mixed,Worldwide,High Point Market,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
ETHERIUM LIGHTING LLC,etheriumled.com/,v2_validated,49.25,57.0,TIER_B_ACTIVE,0.5171250000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,1,10,Mixed,USA,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Project boards, Rep portal",Your 10 reps have no portal
Lee Roski Ltd.,leeroski.com/,v2_validated,75.7,70.0,TIER_A_IMMEDIATE,0.8327000000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,False,True,Poor,800,1,10,B2B wholesale,USA,Lightovation,decor,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Mobile site, Rep portal","No mobile site for High Point Market?, Lee Roski Ltd.: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Steinkult GmbH,stein-kult.com,v2_validated,65.05,61.0,TIER_B_ACTIVE,0.71555,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,Trade only,Unknown,,decor,crisis_intervention,3,2,2,"Product search, Comparison tool, Project boards, Rep portal","No mobile site for High Point Market?, Steinkult GmbH: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Beyond Cushions,beyondcushions.com/,v2_validated,46.25,45.0,TIER_B_ACTIVE,0.48562500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,Mixed,USA,,"outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Fibre By Auskin,myfibreshop.com,v2_validated,47.45,47.0,TIER_B_ACTIVE,0.49822500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,B2C retail,Worldwide,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Project boards, Rep portal",Your 10 reps have no portal
Cody Foster and Co.,codyfoster.com,v2_validated,48.25,53.0,TIER_B_ACTIVE,0.506625,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,B2B wholesale,Unknown,,decor,crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
High Point Exhibitions,highpointexhibitions.com,v2_validated,67.05,69.0,TIER_B_ACTIVE,0.73755,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,100,Trade only,Worldwide,High Point Market,"furniture, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, High Point Exhibitions: Manual catalog navigation killing productivity, Your 10 reps have no portal"
"MooMoo Designs, Inc.",moomoo-designs.com,v2_validated,43.85,41.0,TIER_B_ACTIVE,0.46042500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,4,1,10,B2B wholesale,USA,,decor,crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Barrett Bergmann Home,barrettbergmannhome.com,v2_validated,50.9,44.0,TIER_B_ACTIVE,0.53445,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,21,1,10,Trade only,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal","SSL EXPIRED - customers questioning credibility, Barrett Bergmann Home 40% slower than digital competitors, Your 10 reps have no portal"
Barrett Bergmann Home,barrettbergmannhome.com,v2_validated,50.9,44.0,TIER_B_ACTIVE,0.53445,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,21,1,10,Trade only,Unknown,,"furniture, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal","SSL EXPIRED - customers questioning credibility, Barrett Bergmann Home 40% slower than digital competitors, Your 10 reps have no portal"
Cody Foster and Co.,codyfoster.com,v2_validated,48.25,53.0,TIER_B_ACTIVE,0.506625,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,B2B wholesale,Unknown,,decor,crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Villa & House,villahouse.vn,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,0,10,Mixed,Unknown,,,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Villa & House: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Villa & House,villahouse.vn,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,0,10,Mixed,Unknown,,,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards, Rep portal","No mobile site for High Point Market?, Villa & House: Manual catalog navigation killing productivity, Your 10 reps have no portal"
X Rocker,xrockergaming.com,v2_validated,55.7,52.0,TIER_B_ACTIVE,0.5848500000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,2,10,B2C retail,Worldwide,,"furniture, lighting, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal","SSL EXPIRED - customers questioning credibility, X Rocker 40% slower than digital competitors, Your 10 reps have no portal"
X Rocker,xrockergaming.com,v2_validated,55.7,52.0,TIER_B_ACTIVE,0.5848500000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,2,10,B2C retail,Worldwide,,"furniture, lighting, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal","SSL EXPIRED - customers questioning credibility, X Rocker 40% slower than digital competitors, Your 10 reps have no portal"
"MooMoo Designs, Inc.",moomoo-designs.com,v2_validated,43.85,41.0,TIER_B_ACTIVE,0.46042500000000003,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,4,1,10,B2B wholesale,USA,,decor,crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Ultraleather,ultraleather.com/,v2_validated,71.7,68.0,TIER_A_IMMEDIATE,0.7528500000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,False,True,True,Poor,800,0,10,Mixed,Unknown,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Ultraleather: Manual catalog navigation killing productivity, SSL EXPIRED - customers questioning credibility"
