company_name,domain,processing_version,weighted_psi_score,averaged_psi_score,qualification_tier,purchase_probability,weighted_primary_edp,averaged_primary_edp,primary_edp_match,has_product_search,has_mobile_optimization,has_ssl,page_speed_score,sku_count_estimate,channel_count,rep_count_estimate,target_audience,geographic_presence,trade_shows_mentioned,product_types,campaign_type,email_count,linkedin_count,ad_suggestions_count,missing_features,evidence_hooks
Avanti Press,avantipress.com,v2_validated,61.45,55.0,TIER_B_ACTIVE,0.67595,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,2,100,B2C retail,USA,,decor,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Avanti Press: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Avanti Press,avantipress.com,v2_validated,61.45,55.0,TIER_B_ACTIVE,0.67595,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,2,100,B2C retail,USA,,decor,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Avanti Press: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Rauch Brands,christopherradko.com,v2_validated,50.9,44.0,TIER_B_ACTIVE,0.53445,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,144,2,10,B2C retail,Unknown,,decor,crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal","SSL EXPIRED - customers questioning credibility, Rauch Brands 40% slower than digital competitors, Your 10 reps have no portal"
Fry Reglet,fryreglet.com,v2_validated,52.45,53.0,TIER_B_ACTIVE,0.5507250000000001,EDP8_Technology_Obsolescence,EDP8_Technology_Obsolescence,True,True,True,True,Poor,5000,0,100,Trade only,Worldwide,,lighting,crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal","SSL EXPIRED - customers questioning credibility, Fry Reglet 40% slower than digital competitors, Your 10 reps have no portal"
Avanti Press,avantipress.com,v2_validated,61.45,55.0,TIER_B_ACTIVE,0.67595,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,2,100,B2C retail,USA,,decor,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Avanti Press: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Business & Pleasure Co.,businessandpleasureco.com,v2_validated,47.25,49.0,TIER_B_ACTIVE,0.496125,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,3,10,B2B wholesale,Worldwide,,"furniture, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Quote builder, Rep portal",Your 10 reps have no portal
Ivystone,ivystone.com/,v2_validated,58.2,56.0,TIER_B_ACTIVE,0.6402000000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,2,20,B2B wholesale,Unknown,,decor,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Ivystone: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Ivystone,ivystone.com/,v2_validated,58.2,56.0,TIER_B_ACTIVE,0.6402000000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,2,20,B2B wholesale,Unknown,,decor,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Ivystone: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Ivystone,ivystone.com/,v2_validated,58.2,56.0,TIER_B_ACTIVE,0.6402000000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,2000,2,20,B2B wholesale,Unknown,,decor,crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Ivystone: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Precedent,lawandstyle.ca,v2_validated,48.25,53.0,TIER_B_ACTIVE,0.506625,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,0,10,Trade only,Regional,,decor,crisis_intervention,3,2,2,"Comparison tool, Quote builder, Project boards, Rep portal",Your 10 reps have no portal
