company_name,domain,processing_version,weighted_psi_score,averaged_psi_score,qualification_tier,purchase_probability,weighted_primary_edp,averaged_primary_edp,primary_edp_match,has_product_search,has_mobile_optimization,has_ssl,page_speed_score,sku_count_estimate,channel_count,rep_count_estimate,target_audience,geographic_presence,trade_shows_mentioned,product_types,campaign_type,email_count,linkedin_count,ad_suggestions_count,missing_features,evidence_hooks
Norlys,norlys.com,v2_validated,75.3,74.0,TIER_A_IMMEDIATE,0.7906500000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,B2B wholesale,Unknown,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","No mobile site for High Point Market?, Norlys: Manual catalog navigation killing productivity, SSL EXPIRED - customers questioning credibility"
Karice,karicelighting.com,v2_validated,71.8,72.0,TIER_A_IMMEDIATE,0.7539,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,Trade only,USA,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Rep portal","SSL EXPIRED - customers questioning credibility, Karice 40% slower than digital competitors, Your 10 reps have no portal"
Kreon,kreon.com,v2_validated,63.45,63.0,TIER_B_ACTIVE,0.6979500000000002,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,0,100,Mixed,Worldwide,,,crisis_intervention,3,2,2,"Product search, Comparison tool, Project boards, Rep portal","No mobile site for High Point Market?, Kreon: Manual catalog navigation killing productivity, Your 10 reps have no portal"
Fonroche Lighting America,fonrochesolarlighting.com,v2_validated,59.8,58.0,TIER_B_ACTIVE,0.6578,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,5000,1,10,Mixed,USA,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Product search, Rep portal","Your 10 reps have no portal, 2,000 SKUs but no search function"
Innerscene,innerscene.com,v2_validated,56.2,52.0,TIER_B_ACTIVE,0.6182000000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,2,100,Trade only,Worldwide,,"lighting, outdoor",crisis_intervention,3,2,2,"Product search, Quote builder, Rep portal",Your 10 reps have no portal
Chauvet,chauvetlighting.com,v2_validated,53.65,53.0,TIER_B_ACTIVE,0.5901500000000001,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,2000,1,10,Trade only,Worldwide,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards","2,000 SKUs but no search function"
Tala Lighting,talalighting.com,v2_validated,55.5,54.0,TIER_B_ACTIVE,0.5827500000000001,EDP8_Technology_Obsolescence,EDP2_Rep_Management,False,True,True,True,Poor,5000,3,10,B2C retail,USA,,"furniture, lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal","SSL EXPIRED - customers questioning credibility, Tala Lighting 40% slower than digital competitors, Your 10 reps have no portal"
Chauvet,chauvetlighting.com,v2_validated,53.65,53.0,TIER_B_ACTIVE,0.5901500000000001,EDP7_Sales_Enablement,EDP1_SKU_Complexity,False,False,True,True,Poor,2000,1,10,Trade only,Worldwide,,"lighting, decor",crisis_intervention,3,2,2,"Product search, Comparison tool, Quote builder, Project boards","2,000 SKUs but no search function"
Innerscene,innerscene.com,v2_validated,56.2,52.0,TIER_B_ACTIVE,0.6182000000000001,EDP7_Sales_Enablement,EDP2_Rep_Management,False,False,True,True,Poor,500,2,100,Trade only,Worldwide,,"lighting, outdoor",crisis_intervention,3,2,2,"Product search, Quote builder, Rep portal",Your 10 reps have no portal
BETA-CALCO,betacalco.com,v2_validated,48.2,42.0,TIER_B_ACTIVE,0.5061000000000001,EDP8_Technology_Obsolescence,EDP8_Technology_Obsolescence,True,True,True,True,Poor,5000,0,100,Trade only,USA,,"lighting, outdoor, decor",crisis_intervention,3,2,2,"Comparison tool, Rep portal","SSL EXPIRED - customers questioning credibility, BETA-CALCO 40% slower than digital competitors"
