company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Altura,alturafurniture.com,TIER_B_ACTIVE,68.2,EDP8_Technology_Obsolescence,20250918_234843
Artcobell,artcobell.com,TIER_B_ACTIVE,63.55,EDP7_Sales_Enablement,20250918_234843
Avid,foliot.com,TIER_B_ACTIVE,68.25,EDP7_Sales_Enablement,20250918_234843
Kettal,kettal.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250918_234843
Windward Design Group,windwarddesigngroup.com,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250918_234843
SAFCO Products,safcoproducts.com,TIER_B_ACTIVE,44.7,EDP8_Technology_Obsolescence,20250918_234843
Neudorfer,neudoerfler.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250918_234843
Temple Furniture,templefurniture.com,TIER_B_ACTIVE,44.95,EDP8_Technology_Obsolescence,20250918_234843
Tayco,tayco.com,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250918_234843
American Bedding,americanbeddingmfg.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250918_234843
SAFCO Products,safcoproducts.com,TIER_B_ACTIVE,44.7,EDP8_Technology_Obsolescence,20250918_234843
SAFCO Products,safcoproducts.com,TIER_B_ACTIVE,44.7,EDP8_Technology_Obsolescence,20250918_234843
Zeitraum,zeitraum-moebel.de,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250918_234843
Elite Booth,elitebooth.com,TIER_B_ACTIVE,64.65,EDP7_Sales_Enablement,20250918_234843
Tuohy (Tuohy Furniture),tuohyfurniture.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250918_234843
Coriander Designs,corianderdesigns.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250918_234843
Tuohy (Tuohy Furniture),tuohyfurniture.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250918_234843
Frovi,frovi.co.uk,TIER_B_ACTIVE,57.7,EDP8_Technology_Obsolescence,20250918_234843
Porter Designs,porterdesignsusa.com,TIER_B_ACTIVE,40.75,EDP8_Technology_Obsolescence,20250918_234843
NaughtOne,naughtone.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250918_234843
TK Classics,twinstarhome.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250918_234843
Tidelli,tidelli.com,TIER_B_ACTIVE,55.5,EDP8_Technology_Obsolescence,20250918_234843
Mity Lite,mitylite.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250918_234843
Porter Designs,porterdesignsusa.com,TIER_B_ACTIVE,40.75,EDP8_Technology_Obsolescence,20250918_234843
CF Group (Falcon & Thonet),commercialfurnituregroup.com,TIER_B_ACTIVE,64.45,EDP7_Sales_Enablement,20250918_234843
Mity Lite,mitylite.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250918_234843
Scale 1:1,scale1to1.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250918_234843
Blockhouse Furniture,blockhouse.com,TIER_B_ACTIVE,64.55,EDP7_Sales_Enablement,20250918_234843
Windward Design Group,windwarddesigngroup.com,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250918_234843
AMQ,amqsolutions.com,TIER_B_ACTIVE,44.2,EDP8_Technology_Obsolescence,20250918_234843
Geiger,geigerfurniture.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250918_234843
Ceccotti,ceccotticollezioni.it,TIER_B_ACTIVE,48.45,EDP8_Technology_Obsolescence,20250918_234843
Calligaris Toronto/S.p.A.,calligaris.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250918_234843
Black Wolf Design,blackwolfdesign.com,TIER_B_ACTIVE,45.85,EDP8_Technology_Obsolescence,20250918_234843
String Furniture,stringfurniture.com,TIER_B_ACTIVE,62.65,EDP7_Sales_Enablement,20250918_234843
Technology Desking,technologydeskingtradingdesks.com,TIER_B_ACTIVE,63.55,EDP7_Sales_Enablement,20250918_234843
Technology Desking,technologydeskingtradingdesks.com,TIER_B_ACTIVE,63.55,EDP7_Sales_Enablement,20250918_234843
String Furniture,stringfurniture.com,TIER_B_ACTIVE,62.65,EDP7_Sales_Enablement,20250918_234843
String Furniture,stringfurniture.com,TIER_B_ACTIVE,62.65,EDP7_Sales_Enablement,20250918_234843
Windward Design Group,windwarddesigngroup.com,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250918_234843
Artifort,artifort.com,TIER_B_ACTIVE,49.0,EDP8_Technology_Obsolescence,20250918_234843
Omni Pacific,omnipacific.com,TIER_B_ACTIVE,62.65,EDP7_Sales_Enablement,20250918_234843
Landscape Forms,landscapeforms.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250918_234843
Eureka,eurekaergonomic.com,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250918_234843
WOODBRIDGE,woodbridgefurniture.com,TIER_B_ACTIVE,44.95,EDP8_Technology_Obsolescence,20250918_234843
Correll,correllinc.com,TIER_B_ACTIVE,57.7,EDP8_Technology_Obsolescence,20250918_234843
