company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Performance in Lighting USA,performanceinlighting.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250918_211147
Fulham,fulham.com,TIER_B_ACTIVE,46.95,EDP8_Technology_Obsolescence,20250918_211147
Steinel,steinel.de,TIER_B_ACTIVE,52.9,EDP8_Technology_Obsolescence,20250918_211147
BusStrut,busstrut.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250918_211147
Satco,satco.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_211147
Peachtree Lighting,peachtreelighting.com,TIER_B_ACTIVE,61.0,EDP7_Sales_Enablement,20250918_211147
iGuzzini,iguzzini.com,TIER_B_ACTIVE,47.05,EDP8_Technology_Obsolescence,20250918_211147
SPI Lighting,spilighting.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250918_211147
WE-EF,we-ef.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_211147
DÉCO,getdeco.com,TIER_B_ACTIVE,63.0,EDP7_Sales_Enablement,20250918_211147
Bontempi,bontempi.it,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250918_211147
Bontempi,bontempi.it,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250918_211147
Qualite Sports Lighting,qualite.com,TIER_B_ACTIVE,58.5,EDP8_Technology_Obsolescence,20250918_211147
Selux,selux.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250918_211147
Selux,selux.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250918_211147
Litelab,litelab.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250918_211147
Litelab,litelab.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250918_211147
Egoluce,egoluce.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250918_211147
Qualite Sports Lighting,qualite.com,TIER_B_ACTIVE,58.5,EDP8_Technology_Obsolescence,20250918_211147
Litelab,litelab.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250918_211147
Selux,selux.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250918_211147
Canvas,canvasinteriors.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250918_211147
Selux,selux.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250918_211147
Selux,selux.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250918_211147
Selux,selux.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250918_211147
Selux,selux.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250918_211147
Canvas,canvasinteriors.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250918_211147
SEBCO INDUSTRIES,sebcoindustries.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250918_211147
Grote Industries,grote.com,TIER_B_ACTIVE,52.45,EDP8_Technology_Obsolescence,20250918_211147
Grote Industries,grote.com,TIER_B_ACTIVE,52.45,EDP8_Technology_Obsolescence,20250918_211147
Grote Industries,grote.com,TIER_B_ACTIVE,52.45,EDP8_Technology_Obsolescence,20250918_211147
Westgate Mfg.,westgatemfg.com,TIER_B_ACTIVE,52.2,EDP8_Technology_Obsolescence,20250918_211147
Westgate Mfg.,westgatemfg.com,TIER_B_ACTIVE,52.2,EDP8_Technology_Obsolescence,20250918_211147
Westgate Mfg.,westgatemfg.com,TIER_B_ACTIVE,52.2,EDP8_Technology_Obsolescence,20250918_211147
Carpenter Emergency Lighting,carpenterlighting.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250918_211147
Carpenter Emergency Lighting,carpenterlighting.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250918_211147
James R Moder,jamesrmoder.com,TIER_A_IMMEDIATE,73.7,EDP7_Sales_Enablement,20250918_211147
James R Moder,jamesrmoder.com,TIER_A_IMMEDIATE,73.7,EDP7_Sales_Enablement,20250918_211147
James R Moder,jamesrmoder.com,TIER_A_IMMEDIATE,73.7,EDP7_Sales_Enablement,20250918_211147
Samsung,samsung.com,TIER_B_ACTIVE,40.25,EDP8_Technology_Obsolescence,20250918_211147
Global,glthome.com,TIER_B_ACTIVE,47.75,EDP8_Technology_Obsolescence,20250918_211147
Gemstone Lights,gemstonelights.com,TIER_B_ACTIVE,56.5,EDP7_Sales_Enablement,20250918_211147
Séura Mirrors,seura.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250918_211147
GE Consumer & Industrial Lighting,gelighting.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250918_211147
Gemstone Lights,gemstonelights.com,TIER_B_ACTIVE,56.5,EDP7_Sales_Enablement,20250918_211147
Séura Mirrors,seura.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250918_211147
Legacy Home/Legacy Linens,legacylighting.com,TIER_A_IMMEDIATE,75.7,EDP7_Sales_Enablement,20250918_211147
LYCIAN,lycian.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250918_211147
