company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
XAL,xal.com,TIER_B_ACTIVE,57.7,EDP8_Technology_Obsolescence,20250918_201016
MW Lighting Solutions,mwledlighting.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250918_201016
INTERMATIC,intermatic.com,TIER_B_ACTIVE,60.75,EDP7_Sales_Enablement,20250918_201016
LEDCONN,ledconn.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250918_201016
Magiq,prolicht.at,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250918_201016
Isolite,isolite.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250918_201016
Isolite,isolite.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250918_201016
Valriya,valriya.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_201016
XAL,xal.com,TIER_B_ACTIVE,57.7,EDP8_Technology_Obsolescence,20250918_201016
Certolux,certolux.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250918_201016
WE-EF,we-ef.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_201016
WE-EF,we-ef.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_201016
Self Electronics,self-electronics.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250918_201016
Lucent,lucent-lighting.com,TIER_B_ACTIVE,61.8,EDP7_Sales_Enablement,20250918_201016
Alphabet Lighting,alphabetlighting.com,TIER_B_ACTIVE,57.5,EDP7_Sales_Enablement,20250918_201016
Prudential Lighting,prulite.com,TIER_B_ACTIVE,44.2,EDP8_Technology_Obsolescence,20250918_201016
XELEUM,eiko.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250918_201016
Astro Lighting ,astrolighting.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250918_201016
ETi Solid State Lighting Inc,etissl.com,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250918_201016
Keystone Lighting,keystonetech.com,TIER_A_IMMEDIATE,71.0,EDP8_Technology_Obsolescence,20250918_201016
Functional Devices (RIB),functionaldevices.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250918_201016
Astro Lighting,astrolighting.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250918_201016
Assurance Emergency Lighting,assurancelighting.com,TIER_B_ACTIVE,48.75,EDP8_Technology_Obsolescence,20250918_201016
INTERMATIC,intermatic.com,TIER_B_ACTIVE,60.75,EDP7_Sales_Enablement,20250918_201016
RADIANT ARCHITECTURAL LIGHTING,radiantarchitectural.lighting,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250918_201016
Acme Electric,en.acmelighting.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250918_201016
WE-EF,we-ef.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_201016
Molto Luce,moltoluce.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250918_201016
Targetti USA,targettiusa.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250918_201016
Assurance Emergency Lighting,assurancelighting.com,TIER_B_ACTIVE,48.75,EDP8_Technology_Obsolescence,20250918_201016
LUX Illuminaire,luxilluminaire.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_201016
Cyclone Lighting,cyclonelighting.com,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250918_201016
Nicor Lighting,nicorlighting.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250918_201016
Lite the Nite,litethenite.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250918_201016
Bitro LED,bitrogroup.com,TIER_B_ACTIVE,62.65,EDP7_Sales_Enablement,20250918_201016
