company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Leviton,leviton.com,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250919_012857
Ligman,ligman.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250919_012857
G&G LED,ggled.net,TIER_B_ACTIVE,60.8,EDP7_Sales_Enablement,20250919_012857
LIND EQUIPMENT LTD,lindequipment.net,TIER_B_ACTIVE,58.2,EDP7_Sales_Enablement,20250919_012857
LIND EQUIPMENT LTD,lindequipment.net,TIER_B_ACTIVE,58.2,EDP7_Sales_Enablement,20250919_012857
NLS LIGHTING,nlslighting.com,TIER_B_ACTIVE,44.0,EDP8_Technology_Obsolescence,20250919_012857
Ligman Lighting USA,ligmanlightingusa.com,TIER_B_ACTIVE,54.05,EDP7_Sales_Enablement,20250919_012857
Plana,arrowgroup.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250919_012857
Lightly,lightly.com,TIER_B_ACTIVE,66.55,EDP8_Technology_Obsolescence,20250919_012857
Emergi-Lite,emergi-lite.com,TIER_A_IMMEDIATE,75.8,EDP7_Sales_Enablement,20250919_012857
Lightly,lightly.com,TIER_B_ACTIVE,66.55,EDP8_Technology_Obsolescence,20250919_012857
Focal Point,focalpointlights.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250919_012857
CORONET,coronetled.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250919_012857
The Legacy Companies,legacycompanies.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250919_012857
Pinnacle Architectural Lighting,pinnacle-ltg.com,TIER_B_ACTIVE,69.25,EDP7_Sales_Enablement,20250919_012857
Eaton,eaton.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250919_012857
Griven,griven.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250919_012857
Crestron Lighting,crestron.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250919_012857
TMS LIGHTING,tmslighting.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250919_012857
Ligman,ligman.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250919_012857
Lightnet,lightnet-group.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250919_012857
Bradley Lighting,bradleylighting.com,TIER_B_ACTIVE,61.45,EDP7_Sales_Enablement,20250919_012857
Truly Green Solutions,trulygreensolutions.com,TIER_B_ACTIVE,49.8,EDP7_Sales_Enablement,20250919_012857
Crestron Lighting,crestron.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250919_012857
DELTA LIGHT USA,deltalight.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250919_012857
Crestron Lighting,crestron.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250919_012857
LIND EQUIPMENT LTD,lindequipment.net,TIER_B_ACTIVE,58.2,EDP7_Sales_Enablement,20250919_012857
Zumtobel,zumtobel.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250919_012857
Global Lighting Perspectives,glpllc.co,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250919_012857
Artemide,artemide.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250919_012857
Balanced Care by Axis,axislighting.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250919_012857
Liteline,liteline.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250919_012857
Lumenscape Lighting,lumascape.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250919_012857
Crestron Lighting,crestron.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250919_012857
Alger Triton,studio-at.com,TIER_B_ACTIVE,60.95,EDP7_Sales_Enablement,20250919_012857
Vantage Lighting,vantageltg.com,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250919_012857
LINEA LIGHT,linealight.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250919_012857
Leviton,leviton.com,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250919_012857
Cree Lighting,creelighting.com,TIER_B_ACTIVE,59.9,EDP8_Technology_Obsolescence,20250919_012857
AEC Illumination Corp.,aecillumination.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250919_012857
HessAmerica,hessamerica.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250919_012857
Cooper Lighting Solutions,cooperlighting.com,TIER_B_ACTIVE,61.0,EDP7_Sales_Enablement,20250919_012857
EcoMax,ecomaxlighting.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250919_012857
Grower's Choice,growersc.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250919_012857
Crestron Lighting,crestron.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250919_012857
Amerlux,amerlux.com,TIER_B_ACTIVE,54.2,EDP8_Technology_Obsolescence,20250919_012857
