company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Tube Lighting Products,tubelightingproducts.com,TIER_B_ACTIVE,64.45,EDP7_Sales_Enablement,20250918_204422
Intense Lighting,intenselighting.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250918_204422
ewo,ewo.com,TIER_B_ACTIVE,62.65,EDP7_Sales_Enablement,20250918_204422
Light Corp,lightcorp.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_204422
USAI,usailighting.com,TIER_B_ACTIVE,47.65,EDP8_Technology_Obsolescence,20250918_204422
Certolux,certolux.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250918_204422
LIGHT EFFICIENT DESIGN,led-llc.com,TIER_B_ACTIVE,64.55,EDP8_Technology_Obsolescence,20250918_204422
Canlet,canlet.com,TIER_B_ACTIVE,47.85,EDP8_Technology_Obsolescence,20250918_204422
Tube Lighting Products,tubelightingproducts.com,TIER_B_ACTIVE,64.45,EDP7_Sales_Enablement,20250918_204422
SGM Light,sgmlight.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250918_204422
LUX Illuminaire,luxilluminaire.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_204422
ERALUX,eralux.com,TIER_B_ACTIVE,51.25,EDP8_Technology_Obsolescence,20250918_204422
Luminis,luminis.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250918_204422
Vode,vode.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250918_204422
Bitro LED,bitrogroup.com,TIER_B_ACTIVE,62.65,EDP7_Sales_Enablement,20250918_204422
Engineered Lighting Products,elplighting.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250918_204422
CML Innovative Technologies,cml-it.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250918_204422
Beyond LED Technology,beyondledtechnology.com,TIER_B_ACTIVE,41.0,EDP8_Technology_Obsolescence,20250918_204422
Lightnet,lightnet.de,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250918_204422
Paramount,paramountlighting.com,TIER_B_ACTIVE,66.55,EDP8_Technology_Obsolescence,20250918_204422
STOANE,stoanelighting.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250918_204422
XAL,xal.com,TIER_B_ACTIVE,57.7,EDP8_Technology_Obsolescence,20250918_204422
Visual Lighting Technologies,vltcorp.com,TIER_B_ACTIVE,53.0,EDP8_Technology_Obsolescence,20250918_204422
Olympia Lighting,olympialighting.com,TIER_B_ACTIVE,57.7,EDP8_Technology_Obsolescence,20250918_204422
Solais Lighting,solais.com,TIER_B_ACTIVE,49.0,EDP8_Technology_Obsolescence,20250918_204422
Keystone Lighting,keystonetech.com,TIER_A_IMMEDIATE,71.0,EDP8_Technology_Obsolescence,20250918_204422
IOTA,iotaengineering.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_204422
Diode LED,diodeled.com,TIER_B_ACTIVE,48.85,EDP8_Technology_Obsolescence,20250918_204422
Lightheaded,lightheadedlighting.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_204422
WiLL | WiLLsport Sports + Industrial,willbrands.com,TIER_B_ACTIVE,42.65,EDP8_Technology_Obsolescence,20250918_204422
ENERGETIC LIGHTING,energeticlighting.com,TIER_B_ACTIVE,57.4,EDP7_Sales_Enablement,20250918_204422
Carolina High Mast,chmlighting.com,TIER_B_ACTIVE,64.55,EDP7_Sales_Enablement,20250918_204422
IOTA,iotaengineering.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_204422
Light Efficient Design ,led-llc.com,TIER_B_ACTIVE,64.55,EDP8_Technology_Obsolescence,20250918_204422
Targetti USA,targettiusa.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250918_204422
Waldmann,waldmann.com,TIER_B_ACTIVE,50.6,EDP8_Technology_Obsolescence,20250918_204422
Targetti USA,targettiusa.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250918_204422
INTERMATIC,intermatic.com,TIER_B_ACTIVE,60.75,EDP7_Sales_Enablement,20250918_204422
EUREKA,eurekalighting.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250918_204422
Satco,satco.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_204422
