company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Elco Lighting,elcolighting.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250919_022228
Intelligent Lighting Controls,ilc-usa.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250919_022228
National Lighting,natltg.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250919_022228
JAYKAL,jaykal.net,TIER_B_ACTIVE,63.55,EDP7_Sales_Enablement,20250919_022228
Concealite,concealite.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250919_022228
JAYKAL,jaykal.net,TIER_B_ACTIVE,63.55,EDP7_Sales_Enablement,20250919_022228
In-es.artdesign,in-es.com,TIER_B_ACTIVE,57.95,EDP7_Sales_Enablement,20250919_022228
Smart Lighting Company,thesmartlightingcompany.com,TIER_B_ACTIVE,44.95,EDP8_Technology_Obsolescence,20250919_022228
Solara Custom Doors & Lighting,solaracustomdoorsandlighting.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250919_022228
Jefferson Lighting/Lightsmith,jeffersonlighting.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250919_022228
ILLUMINATION MANAGEMENT,illumination-management.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250919_022228
Intelligent Lighting Controls,ilc-usa.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250919_022228
Lighting Services Inc,lightingservicesinc.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250919_022228
