company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Leviton,leviton.com,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250919_014016
LIND EQUIPMENT LTD,lindequipment.net,TIER_B_ACTIVE,58.2,EDP7_Sales_Enablement,20250919_014016
LumenWerx,lumenwerx.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250919_014016
Scott Architectural Lighting,scottarchlighting.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250919_014016
Alger Triton,studio-at.com,TIER_B_ACTIVE,60.95,EDP7_Sales_Enablement,20250919_014016
The Legacy Companies,legacycompanies.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250919_014016
Pa-Co Lighting,pacolighting.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250919_014016
F-L Lighting,f-l-lighting.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250919_014016
Crestron Lighting,crestron.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250919_014016
Zumtobel,zumtobel.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250919_014016
Technilum,technilum.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250919_014016
Omega Light,omegalight.com.br,TIER_B_ACTIVE,57.95,EDP7_Sales_Enablement,20250919_014016
Phoenix Lighting,phoenixlighting.com,TIER_B_ACTIVE,47.75,EDP8_Technology_Obsolescence,20250919_014016
LIND EQUIPMENT LTD,lindequipment.net,TIER_B_ACTIVE,58.2,EDP7_Sales_Enablement,20250919_014016
Zuma Lighting,zumalighting.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250919_014016
Better Designed Lighting,bdl.com,TIER_B_ACTIVE,64.55,EDP7_Sales_Enablement,20250919_014016
Modular Lighting Instruments,supermodular.com,TIER_B_ACTIVE,42.7,EDP8_Technology_Obsolescence,20250919_014016
Neri,neri.biz,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250919_014016
Balanced Care by Axis,axislighting.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250919_014016
Liteline,liteline.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250919_014016
Lumenpulse,lumenpulse.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250919_014016
Erco,erco.com,TIER_B_ACTIVE,45.85,EDP8_Technology_Obsolescence,20250919_014016
DELUX,deluxworld.com,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250919_014016
Vantage Lighting,vantageltg.com,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250919_014016
MODA Light,modalight.com,TIER_B_ACTIVE,58.3,EDP7_Sales_Enablement,20250919_014016
American Linear Lighting,americanlinearlighting.com,TIER_B_ACTIVE,43.75,EDP8_Technology_Obsolescence,20250919_014016
Illumination Management,illumination-management.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250919_014016
Sternberg Lighting,sternberglighting.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250919_014016
EOS,eosworldwide.com,TIER_A_IMMEDIATE,76.5,EDP8_Technology_Obsolescence,20250919_014016
LIGHTGLASS,lightglasslighting.com,TIER_B_ACTIVE,67.65,EDP8_Technology_Obsolescence,20250919_014016
Corelite,corelitecomposites.com,TIER_B_ACTIVE,61.55,EDP7_Sales_Enablement,20250919_014016
Designheure,designheure.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250919_014016
F-L Lighting,f-l-lighting.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250919_014016
Amerlux,amerlux.com,TIER_B_ACTIVE,54.2,EDP8_Technology_Obsolescence,20250919_014016
Modular Lighting Instruments,supermodular.com,TIER_B_ACTIVE,42.7,EDP8_Technology_Obsolescence,20250919_014016
Niland Company,nilandco.com,TIER_B_ACTIVE,49.0,EDP8_Technology_Obsolescence,20250919_014016
Intelligent Lighting Controls,ilc-usa.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250919_014016
Visa Lighting,visalighting.com,TIER_B_ACTIVE,44.2,EDP8_Technology_Obsolescence,20250919_014016
Crestron Lighting,crestron.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250919_014016
Lumenpulse,lumenpulse.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250919_014016
Lumca,lumca.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250919_014016
Cole Lighting,colelighting.com,TIER_B_ACTIVE,59.95,EDP7_Sales_Enablement,20250919_014016
GENERAL STRUCTURES INC.,generalstructuresinc.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250919_014016
Vantage Lighting,vantageltg.com,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250919_014016
LumenWerx,lumenwerx.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250919_014016
Edison Lighting Group,edisonlighting.ca,TIER_B_ACTIVE,64.45,EDP7_Sales_Enablement,20250919_014016
HALO,halowaypoint.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250919_014016
