company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Geiger,geigerfurniture.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250918_225236
Created Hardwood NC,createdhardwood.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250918_225236
Hay,hay.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250918_225236
Hay,hay.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250918_225236
Hay,hay.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250918_225236
Hay,hay.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250918_225236
Potocco,potocco.it,TIER_B_ACTIVE,61.55,EDP7_Sales_Enablement,20250918_225236
EQ3,eq3.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250918_225236
Couture Jardin,couturejardin.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250918_225236
EQ3,eq3.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250918_225236
A. Rudin,arudin.com,TIER_B_ACTIVE,53.0,EDP8_Technology_Obsolescence,20250918_225236
Unisource Solutions,unisourceit.com,TIER_A_IMMEDIATE,76.5,EDP8_Technology_Obsolescence,20250918_225236
Transformations,transformationsfurniture.com,TIER_B_ACTIVE,62.65,EDP7_Sales_Enablement,20250918_225236
Ledge Lounger,ledgeloungers.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250918_225236
Pelican Reef,pelicanreef.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250918_225236
Greengate,greengate.co.uk,TIER_B_ACTIVE,64.65,EDP7_Sales_Enablement,20250918_225236
ComforTek Seating,comfortek.com,TIER_B_ACTIVE,55.95,EDP7_Sales_Enablement,20250918_225236
Calligaris Toronto/S.p.A.,calligaris.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250918_225236
Thayer Coggin,thayercoggin.com,TIER_B_ACTIVE,45.85,EDP8_Technology_Obsolescence,20250918_225236
Ledge Lounger,ledgeloungers.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250918_225236
Ledge Lounger,ledgeloungers.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250918_225236
JDD Furniture,jddfurniture.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250918_225236
Stressless,stressless.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250918_225236
Lammhults,lammhults.se,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250918_225236
Tonin Casa,tonincasa.it,TIER_B_ACTIVE,68.25,EDP7_Sales_Enablement,20250918_225236
Ceccotti,ceccotticollezioni.it,TIER_B_ACTIVE,48.45,EDP8_Technology_Obsolescence,20250918_225236
Stressless,stressless.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250918_225236
Molteni & C,molteni.it,TIER_B_ACTIVE,62.0,EDP7_Sales_Enablement,20250918_225236
Fermob USA,fermobusa.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250918_225236
Teknion Studio,studiotk.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250918_225236
Bentley Home,luxurylivinggroup.com,TIER_B_ACTIVE,44.95,EDP8_Technology_Obsolescence,20250918_225236
Enea Design,eneadesign.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250918_225236
BENCHMADE MODERN,benchmademodern.com,TIER_B_ACTIVE,57.7,EDP8_Technology_Obsolescence,20250918_225236
Lammhults,lammhults.se,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250918_225236
EQ3,eq3.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250918_225236
American Bedding,americanbeddingmfg.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250918_225236
Stressless,stressless.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250918_225236
TLS,tlsbydesign.com,TIER_B_ACTIVE,57.7,EDP8_Technology_Obsolescence,20250918_225236
Enea Design,eneadesign.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250918_225236
BOSS DESIGN,bossdesign.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250918_225236
Potocco,potocco.it,TIER_B_ACTIVE,61.55,EDP7_Sales_Enablement,20250918_225236
ALEXANDRA COLLECTION,coleccionalexandra.com,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250918_225236
mdf Italia,mdfitalia.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250918_225236
TLS,tlsbydesign.com,TIER_B_ACTIVE,57.7,EDP8_Technology_Obsolescence,20250918_225236
Brown Jordan,brownjordan.com,TIER_B_ACTIVE,42.0,EDP8_Technology_Obsolescence,20250918_225236
Euro Style,euro.style,TIER_B_ACTIVE,61.55,EDP7_Sales_Enablement,20250918_225236
