company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Magniflood,magniflood.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250918_202723
Visual Lighting Technologies,vltcorp.com,TIER_B_ACTIVE,53.0,EDP8_Technology_Obsolescence,20250918_202723
Light Corp,lightcorp.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_202723
Elliptipar,elliptipar.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250918_202723
Steinel,steinel.de,TIER_B_ACTIVE,52.9,EDP8_Technology_Obsolescence,20250918_202723
Intermatic,intermatic.com,TIER_B_ACTIVE,60.75,EDP7_Sales_Enablement,20250918_202723
Matrix Mirrors,matrixmirrors.com,TIER_B_ACTIVE,46.4,EDP7_Sales_Enablement,20250918_202723
Ark Lighting,arklighting.com,TIER_B_ACTIVE,44.85,EDP8_Technology_Obsolescence,20250918_202723
Molto Luce,moltoluce.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250918_202723
Nulite,nulite.lighting,TIER_B_ACTIVE,54.1,EDP8_Technology_Obsolescence,20250918_202723
Portor Lighting,portorlighting.com,TIER_B_ACTIVE,45.75,EDP8_Technology_Obsolescence,20250918_202723
Energy Focus,energyfocus.com,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250918_202723
GMR Enlights,gmrenlights.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250918_202723
Ericson,ericson.com,TIER_B_ACTIVE,63.55,EDP7_Sales_Enablement,20250918_202723
TIVOLI LIGHTING,tivolilighting.com,TIER_B_ACTIVE,41.95,EDP8_Technology_Obsolescence,20250918_202723
Fulham,fulham.com,TIER_B_ACTIVE,46.95,EDP8_Technology_Obsolescence,20250918_202723
QuantaLight,quantalight.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250918_202723
STOANE,stoanelighting.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250918_202723
Nulite,nulite.lighting,TIER_B_ACTIVE,54.1,EDP8_Technology_Obsolescence,20250918_202723
Utopia Lighting,utopialightingus.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250918_202723
Lumingen,lumingen.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250918_202723
Waldmann,waldmann.com,TIER_B_ACTIVE,42.35,EDP8_Technology_Obsolescence,20250918_202723
Envoy Lighting,envoylighting.com,TIER_B_ACTIVE,59.55,EDP7_Sales_Enablement,20250918_202723
LumenFocus,lumenfocus.com,TIER_B_ACTIVE,64.55,EDP7_Sales_Enablement,20250918_202723
LumenFocus,lumenfocus.com,TIER_B_ACTIVE,64.55,EDP7_Sales_Enablement,20250918_202723
INTERMATIC,intermatic.com,TIER_B_ACTIVE,60.75,EDP7_Sales_Enablement,20250918_202723
Functional Devices (RIB),functionaldevices.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250918_202723
TLI TERON LIGHTING (BAY AREA AND RENO ONLY),teronlighting.com,TIER_B_ACTIVE,44.15,EDP8_Technology_Obsolescence,20250918_202723
Energy Focus,energyfocus.com,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250918_202723
Lightheaded,lightheadedlighting.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_202723
ECO Parking Technologies,ecoparkingtechnologies.com,TIER_B_ACTIVE,57.4,EDP7_Sales_Enablement,20250918_202723
SPJ Lighting,spjlighting.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250918_202723
Westinghouse Lighting,westinghouselighting.com,TIER_A_IMMEDIATE,77.3,EDP7_Sales_Enablement,20250918_202723
TLI Teron Lighting,teronlighting.com,TIER_B_ACTIVE,44.15,EDP8_Technology_Obsolescence,20250918_202723
C Bright,cbrightlighting.com,TIER_B_ACTIVE,58.2,EDP7_Sales_Enablement,20250918_202723
Glamox,glamox.com,TIER_B_ACTIVE,52.9,EDP8_Technology_Obsolescence,20250918_202723
STOANE,stoanelighting.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250918_202723
GigaTera,gigateraled.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250918_202723
SISTEMALUX,sistemalux.com,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250918_202723
Lightnet,lightnet.de,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250918_202723
Satco,satco.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_202723
Light Corp,lightcorp.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_202723
Holectron,holectron.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250918_202723
LF Illumination,lfillumination.com,TIER_B_ACTIVE,58.3,EDP7_Sales_Enablement,20250918_202723
