company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Zilux,zilux.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250919_003925
Nightingale Lighting/Acuity,nightingalelighting.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250919_003925
Forms + Surfaces,forms-surfaces.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250919_003925
GamaSonic,gamasonic.com,TIER_B_ACTIVE,52.2,EDP8_Technology_Obsolescence,20250919_003925
Cortech USA,cortechusa.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250919_003925
SoundOff Signal,soundoffsignal.com,TIER_B_ACTIVE,47.65,EDP8_Technology_Obsolescence,20250919_003925
Forms + Surfaces,forms-surfaces.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250919_003925
Forms + Surfaces,forms-surfaces.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250919_003925
Morgan Li,morganli.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250919_003925
Forms + Surfaces,forms-surfaces.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250919_003925
GamaSonic,gamasonic.com,TIER_B_ACTIVE,52.2,EDP8_Technology_Obsolescence,20250919_003925
Alliance LED Solution,allianceoutdoorlighting.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250919_003925
Lyon LLC,lyonworkspace.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250919_003925
Cortech USA,cortechusa.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250919_003925
Millerbernd Pole Division,millerbernd.com,TIER_B_ACTIVE,44.2,EDP8_Technology_Obsolescence,20250919_003925
Cast Lighting,cast-lighting.com,TIER_B_ACTIVE,47.2,EDP8_Technology_Obsolescence,20250919_003925
Alliance LED Solution,allianceoutdoorlighting.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250919_003925
Millerbernd Pole Division,millerbernd.com,TIER_B_ACTIVE,44.2,EDP8_Technology_Obsolescence,20250919_003925
Picasso Lighting,picassoltg.com,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250919_003925
Cortech USA,cortechusa.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250919_003925
EvansConsole,evansonline.com,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250919_003925
Cast Lighting,cast-lighting.com,TIER_B_ACTIVE,47.2,EDP8_Technology_Obsolescence,20250919_003925
SERAX,serax.com,TIER_B_ACTIVE,47.25,EDP8_Technology_Obsolescence,20250919_003925
GamaSonic,gamasonic.com,TIER_B_ACTIVE,52.2,EDP8_Technology_Obsolescence,20250919_003925
Forms + Surfaces,forms-surfaces.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250919_003925
Forms + Surfaces,forms-surfaces.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250919_003925
Morgan Li,morganli.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250919_003925
Sabin Lighting,sabin.design,TIER_B_ACTIVE,61.55,EDP7_Sales_Enablement,20250919_003925
Toggled,toggled.com,TIER_A_IMMEDIATE,73.3,EDP8_Technology_Obsolescence,20250919_003925
SoundOff Signal,soundoffsignal.com,TIER_B_ACTIVE,51.25,EDP8_Technology_Obsolescence,20250919_003925
SoundOff Signal,soundoffsignal.com,TIER_B_ACTIVE,47.65,EDP8_Technology_Obsolescence,20250919_003925
Alliance LED Solution,allianceoutdoorlighting.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250919_003925
GamaSonic,gamasonic.com,TIER_B_ACTIVE,52.2,EDP8_Technology_Obsolescence,20250919_003925
Nightingale Lighting/Acuity,nightingalelighting.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250919_003925
Cortech USA,cortechusa.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250919_003925
SoundOff Signal,soundoffsignal.com,TIER_B_ACTIVE,51.25,EDP8_Technology_Obsolescence,20250919_003925
SoundOff Signal,soundoffsignal.com,TIER_B_ACTIVE,51.25,EDP8_Technology_Obsolescence,20250919_003925
SoundOff Signal,soundoffsignal.com,TIER_B_ACTIVE,51.25,EDP8_Technology_Obsolescence,20250919_003925
SoundOff Signal,soundoffsignal.com,TIER_B_ACTIVE,51.25,EDP8_Technology_Obsolescence,20250919_003925
GamaSonic,gamasonic.com,TIER_B_ACTIVE,52.2,EDP8_Technology_Obsolescence,20250919_003925
SoundOff Signal,soundoffsignal.com,TIER_B_ACTIVE,47.65,EDP8_Technology_Obsolescence,20250919_003925
EvansConsole,evansonline.com,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250919_003925
Morgan Li,morganli.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250919_003925
Morgan Li,morganli.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250919_003925
New Classic,newclassicfurniture.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250919_003925
LDI Interiors,ldiinteriors.com,TIER_B_ACTIVE,62.65,EDP7_Sales_Enablement,20250919_003925
Morgan Li,morganli.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250919_003925
Crescent Garden,crescentgarden.com,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250919_003925
