company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Alset Lighting,alsetled.com,TIER_B_ACTIVE,62.95,EDP8_Technology_Obsolescence,20250918_203553
Lux Dynamics,luxdynamics.com,TIER_A_IMMEDIATE,76.5,EDP8_Technology_Obsolescence,20250918_203553
Satco,satco.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_203553
Lumenture,lumenture.com,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250918_203553
i2systems,i2systems.com,TIER_B_ACTIVE,68.25,EDP7_Sales_Enablement,20250918_203553
C Bright,cbrightlighting.com,TIER_B_ACTIVE,58.2,EDP7_Sales_Enablement,20250918_203553
INTERMATIC,intermatic.com,TIER_B_ACTIVE,60.75,EDP7_Sales_Enablement,20250918_203553
Visual Lighting Technologies,vltcorp.com,TIER_B_ACTIVE,53.0,EDP8_Technology_Obsolescence,20250918_203553
Visco Light,visco-light.com,TIER_B_ACTIVE,42.35,EDP8_Technology_Obsolescence,20250918_203553
Waldmann,waldmann.com,TIER_B_ACTIVE,42.35,EDP8_Technology_Obsolescence,20250918_203553
Nicor Lighting,nicorlighting.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250918_203553
Lauren Illumination,laurenillumination.com,TIER_B_ACTIVE,45.75,EDP8_Technology_Obsolescence,20250918_203553
Evenlite,evenlite.com,TIER_B_ACTIVE,40.5,EDP8_Technology_Obsolescence,20250918_203553
LIGHT EFFICIENT DESIGN,led-llc.com,TIER_B_ACTIVE,64.55,EDP8_Technology_Obsolescence,20250918_203553
Nulite,nulite.lighting,TIER_B_ACTIVE,54.1,EDP8_Technology_Obsolescence,20250918_203553
Lux Dynamics,luxdynamics.com,TIER_A_IMMEDIATE,76.5,EDP8_Technology_Obsolescence,20250918_203553
Barbican Architectural Products,barbican.ca,TIER_B_ACTIVE,57.4,EDP7_Sales_Enablement,20250918_203553
Bartco,bartcolighting.com,TIER_B_ACTIVE,44.2,EDP8_Technology_Obsolescence,20250918_203553
FSC Lighting,fsclighting.com,TIER_B_ACTIVE,42.2,EDP8_Technology_Obsolescence,20250918_203553
Visual Lighting Technologies,vltcorp.com,TIER_B_ACTIVE,53.0,EDP8_Technology_Obsolescence,20250918_203553
SPJ Lighting,spjlighting.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250918_203553
Magtech Industries,magtechind.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250918_203553
QuantaLight,quantalight.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250918_203553
MW Lighting Solutions,mwledlighting.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250918_203553
Eralux,eralux.com,TIER_B_ACTIVE,51.25,EDP8_Technology_Obsolescence,20250918_203553
Lux Dynamics,luxdynamics.com,TIER_A_IMMEDIATE,76.5,EDP8_Technology_Obsolescence,20250918_203553
Waldmann Lighting,waldmannlighting.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250918_203553
ENERGETIC LIGHTING,energeticlighting.com,TIER_B_ACTIVE,57.4,EDP7_Sales_Enablement,20250918_203553
Peachtree Lighting,peachtreelighting.com,TIER_B_ACTIVE,61.0,EDP7_Sales_Enablement,20250918_203553
Elliptipar,elliptipar.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250918_203553
ELB Electronics,elbelectronics.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250918_203553
North Star / Thorn,thornlighting.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250918_203553
North Star / Thorn,thornlighting.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250918_203553
IOTA,iotaengineering.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_203553
SISTEMALUX,sistemalux.com,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250918_203553
Westinghouse Lighting,westinghouselighting.com,TIER_A_IMMEDIATE,77.3,EDP7_Sales_Enablement,20250918_203553
Litetronics,litetronics.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250918_203553
Intermatic,intermatic.com,TIER_B_ACTIVE,60.75,EDP7_Sales_Enablement,20250918_203553
Clear-Vu Lighting,clearvulighting.com,TIER_B_ACTIVE,61.55,EDP7_Sales_Enablement,20250918_203553
Light Efficient Design ,led-llc.com,TIER_B_ACTIVE,64.55,EDP8_Technology_Obsolescence,20250918_203553
High End Systems,highend.com,TIER_B_ACTIVE,50.25,EDP8_Technology_Obsolescence,20250918_203553
