company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Norlys,norlys.com,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250918_220124
Karice,karicelighting.com,TIER_A_IMMEDIATE,71.8,EDP8_Technology_Obsolescence,20250918_220124
Kreon,kreon.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250918_220124
Fonroche Lighting America,fonrochesolarlighting.com,TIER_B_ACTIVE,59.8,EDP7_Sales_Enablement,20250918_220124
Innerscene,innerscene.com,TIER_B_ACTIVE,56.2,EDP7_Sales_Enablement,20250918_220124
Chauvet,chauvetlighting.com,TIER_B_ACTIVE,53.65,EDP7_Sales_Enablement,20250918_220124
Tala Lighting,talalighting.com,TIER_B_ACTIVE,55.5,EDP8_Technology_Obsolescence,20250918_220124
Chauvet,chauvetlighting.com,TIER_B_ACTIVE,53.65,EDP7_Sales_Enablement,20250918_220124
Innerscene,innerscene.com,TIER_B_ACTIVE,56.2,EDP7_Sales_Enablement,20250918_220124
BETA-CALCO,betacalco.com,TIER_B_ACTIVE,48.2,EDP8_Technology_Obsolescence,20250918_220124
PAL Architectural,pal-lighting.com,TIER_B_ACTIVE,53.0,EDP8_Technology_Obsolescence,20250918_220124
PAL Architectural,pal-lighting.com,TIER_B_ACTIVE,53.0,EDP8_Technology_Obsolescence,20250918_220124
Evo-Lite,evo-lite.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250918_220124
Idaho Wood,idahowood.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250918_220124
BETA-CALCO,betacalco.com,TIER_B_ACTIVE,48.2,EDP8_Technology_Obsolescence,20250918_220124
Puraluce,puraluce.com,TIER_B_ACTIVE,54.0,EDP8_Technology_Obsolescence,20250918_220124
Tala Lighting,talalighting.com,TIER_B_ACTIVE,55.5,EDP8_Technology_Obsolescence,20250918_220124
Lamar LED,lamarled.com,TIER_B_ACTIVE,61.0,EDP7_Sales_Enablement,20250918_220124
SOLAR ELECTRIC POWER CO.,sepco-solarlighting.com,TIER_B_ACTIVE,52.2,EDP8_Technology_Obsolescence,20250918_220124
Innerscene,innerscene.com,TIER_B_ACTIVE,56.2,EDP7_Sales_Enablement,20250918_220124
YYZ Lighting,yyzlighting.com,TIER_B_ACTIVE,53.9,EDP7_Sales_Enablement,20250918_220124
YYZ Lighting,yyzlighting.com,TIER_B_ACTIVE,53.9,EDP7_Sales_Enablement,20250918_220124
BETA-CALCO,betacalco.com,TIER_B_ACTIVE,48.2,EDP8_Technology_Obsolescence,20250918_220124
Evo-Lite,evo-lite.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250918_220124
Lamar LED,lamarled.com,TIER_B_ACTIVE,61.0,EDP7_Sales_Enablement,20250918_220124
EELP,eelp.net,TIER_B_ACTIVE,45.4,EDP8_Technology_Obsolescence,20250918_220124
BETA-CALCO,betacalco.com,TIER_B_ACTIVE,48.2,EDP8_Technology_Obsolescence,20250918_220124
Pariah Lighting,pariahlighting.com,TIER_B_ACTIVE,64.65,EDP7_Sales_Enablement,20250918_220124
TecNiq Inc.,tecniqinc.com,TIER_B_ACTIVE,51.25,EDP8_Technology_Obsolescence,20250918_220124
TecNiq Inc.,tecniqinc.com,TIER_B_ACTIVE,51.25,EDP8_Technology_Obsolescence,20250918_220124
Vistosi,vistosi.it,TIER_B_ACTIVE,59.95,EDP7_Sales_Enablement,20250918_220124
Utility Metals,utilitymetals.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250918_220124
Utility Metals,utilitymetals.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250918_220124
SOLAS RAY LIGHTING,solasray.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250918_220124
Kreon,kreon.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250918_220124
Cosine Lighting,cosineltg.com,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250918_220124
Envision LED,envisionledlighting.com,TIER_B_ACTIVE,41.15,EDP8_Technology_Obsolescence,20250918_220124
Envision LED,envisionledlighting.com,TIER_B_ACTIVE,41.15,EDP8_Technology_Obsolescence,20250918_220124
Roberts Step-Lite,robertssteplite.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250918_220124
Envision LED,envisionledlighting.com,TIER_B_ACTIVE,41.15,EDP8_Technology_Obsolescence,20250918_220124
Rosco,rosco.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250918_220124
