company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
SGM Light,sgmlight.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250918_195915
LUX Illuminaire,luxilluminaire.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_195915
Lucent,lucent-lighting.com,TIER_B_ACTIVE,61.8,EDP7_Sales_Enablement,20250918_195915
Intense Lighting,intenselighting.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250918_195915
XICO Lighting,xicoled.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250918_195915
Light Efficient Design ,led-llc.com,TIER_B_ACTIVE,64.55,EDP8_Technology_Obsolescence,20250918_195915
StarTek Lighting America,starteklightingamerica.com,TIER_B_ACTIVE,59.15,EDP7_Sales_Enablement,20250918_195915
Mule Lighting,mulelighting.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250918_195915
Atlas Lighting,atlaslightingproducts.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250918_195915
Waldmann,waldmann.com,TIER_B_ACTIVE,42.35,EDP8_Technology_Obsolescence,20250918_195915
Lutron,lutron.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250918_195915
Vision Engineering,visionengineering.com,TIER_B_ACTIVE,56.2,EDP7_Sales_Enablement,20250918_195915
XELEUM,eiko.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250918_195915
Barn Light Electric,barnlight.com,TIER_B_ACTIVE,52.25,EDP8_Technology_Obsolescence,20250918_195915
Holectron,holectron.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250918_195915
Light Corp,lightcorp.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_195915
HIGH END SYSTEMS,highend.com,TIER_B_ACTIVE,50.25,EDP8_Technology_Obsolescence,20250918_195915
Elemental LED,elementalled.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250918_195915
SGM Light,sgmlight.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250918_195915
iGuzzini,iguzzini.com,TIER_B_ACTIVE,47.05,EDP8_Technology_Obsolescence,20250918_195915
Magiq,prolicht.at,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250918_195915
ASSURANCE EMERGENCY LIGHTING,assurancelighting.com,TIER_B_ACTIVE,48.75,EDP8_Technology_Obsolescence,20250918_195915
Molto Luce,moltoluce.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250918_195915
Kurt Versen,kurtversen.com,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250918_195915
FME Lighting,fmelighting.com,TIER_B_ACTIVE,40.15,EDP8_Technology_Obsolescence,20250918_195915
Clear-Vu Lighting,clearvulighting.com,TIER_B_ACTIVE,61.55,EDP7_Sales_Enablement,20250918_195915
Keystone Lighting,keystonetech.com,TIER_A_IMMEDIATE,71.0,EDP8_Technology_Obsolescence,20250918_195915
Holectron,holectron.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250918_195915
WiLL | WiLLsport Sports + Industrial,willbrands.com,TIER_B_ACTIVE,42.65,EDP8_Technology_Obsolescence,20250918_195915
Eldo LED,eldoled.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250918_195915
Aldabra,aldabra.it,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250918_195915
Functional Devices (RIB),functionaldevices.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250918_195915
LEDCONN,ledconn.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250918_195915
Peachtree Lighting,peachtreelighting.com,TIER_B_ACTIVE,61.0,EDP7_Sales_Enablement,20250918_195915
WiLL | WiLLsport Sports + Industrial,willbrands.com,TIER_B_ACTIVE,42.65,EDP8_Technology_Obsolescence,20250918_195915
TIVOLI LIGHTING,tivolilighting.com,TIER_B_ACTIVE,41.95,EDP8_Technology_Obsolescence,20250918_195915
ECO Parking Technologies,ecoparkingtechnologies.com,TIER_B_ACTIVE,57.4,EDP7_Sales_Enablement,20250918_195915
Solais Lighting,solais.com,TIER_B_ACTIVE,49.0,EDP8_Technology_Obsolescence,20250918_195915
Studio Due,studiodue.com,TIER_B_ACTIVE,45.85,EDP8_Technology_Obsolescence,20250918_195915
Litetronics,litetronics.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250918_195915
Functional Devices (RIB),functionaldevices.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250918_195915
