company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
The Boutique Hub,theboutiquehub.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_090253
C.R. Plastic Products,crpproducts.com,TIER_B_ACTIVE,67.75,EDP8_Technology_Obsolescence,20250902_090253
C.R. Plastic Products,crpproducts.com,TIER_B_ACTIVE,67.75,EDP8_Technology_Obsolescence,20250902_090253
Go Home,gohomeltd.com/,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250902_090253
"Select Artificials, Inc.",selectartificials.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250902_090253
MDC Interior Solutions,mdcwall.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250902_090253
Hester & Cook,hesterandcook.com/,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250902_090253
KOKET,bykoket.com,TIER_B_ACTIVE,42.65,EDP8_Technology_Obsolescence,20250902_090253
Hester & Cook,hesterandcook.com/,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250902_090253
Shelfology,shelfology.com,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250902_090253
Waterworks,waterworks.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_090253
Tai Ping,taipingcarpets.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_090253
Shoppe Object,shoppeobject.com,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250902_090253
Shelfology,shelfology.com,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250902_090253
Maison Maison,maisonmaisondesign.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_090253
Waterworks,waterworks.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_090253
Waterworks,waterworks.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_090253
MDC Interior Solutions,mdcwall.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250902_090253
Waterworks,waterworks.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_090253
Waterworks,waterworks.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_090253
Shoppe Object,shoppeobject.com,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250902_090253
Waterworks,waterworks.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_090253
Waterworks,waterworks.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_090253
Maison Maison Design,maisonmaisondesign.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_090253
Maison Maison Design,maisonmaisondesign.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_090253
Maison Maison Design,maisonmaisondesign.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_090253
BIOS,bioslighting.com/,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_090253
Schwung Lighting,schwung.design,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250902_090253
LEDVANCE,ledvanceus.com/,TIER_B_ACTIVE,48.2,EDP8_Technology_Obsolescence,20250902_090253
Jungo Lighting,jungo.lighting/,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250902_090253
Maviay Energy Lighting LLC,milled.com.tr/,TIER_B_ACTIVE,59.95,EDP7_Sales_Enablement,20250902_090253
LEDVANCE,ledvanceus.com/,TIER_B_ACTIVE,48.2,EDP8_Technology_Obsolescence,20250902_090253
Maviay Energy Lighting LLC,milled.com.tr/,TIER_B_ACTIVE,59.95,EDP7_Sales_Enablement,20250902_090253
Schwung Lighting,schwung.design,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250902_090253
Maviay Energy Lighting LLC,milled.com.tr/,TIER_B_ACTIVE,59.95,EDP7_Sales_Enablement,20250902_090253
EELP Lighting,eelp.net/,TIER_B_ACTIVE,45.4,EDP8_Technology_Obsolescence,20250902_090253
LEDVANCE,ledvanceus.com/,TIER_B_ACTIVE,48.2,EDP8_Technology_Obsolescence,20250902_090253
Maviay Energy Lighting LLC,milled.com.tr/,TIER_B_ACTIVE,59.95,EDP7_Sales_Enablement,20250902_090253
LEDVANCE,ledvanceus.com/,TIER_B_ACTIVE,48.2,EDP8_Technology_Obsolescence,20250902_090253
BIOS Lighting,bioslighting.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_090253
BIOS Lighting,bioslighting.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_090253
OVERDRIVE LIGHTING,overdrive-lighting.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250902_090253
