company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
"LDPI, INC.",ldpi-inc.com/,TIER_B_ACTIVE,49.0,EDP8_Technology_Obsolescence,20250902_101836
LINAK,linak.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250902_101836
Minted,minted.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250902_101836
Minted,minted.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250902_101836
Minted,minted.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250902_101836
Golden Lighting,goldenlighting.com,TIER_B_ACTIVE,41.0,EDP8_Technology_Obsolescence,20250902_101836
Jordan Manufacturing,jordanmanufacturing.com,TIER_B_ACTIVE,58.2,EDP7_Sales_Enablement,20250902_101836
Golden Lighting,goldenlighting.com,TIER_B_ACTIVE,41.0,EDP8_Technology_Obsolescence,20250902_101836
Junk Gypsy Co.,gypsyville.com/,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_101836
Ameziel Inc.,songmics.com,TIER_B_ACTIVE,53.1,EDP8_Technology_Obsolescence,20250902_101836
Ivystone Group LLC,ivystone.com,TIER_B_ACTIVE,58.2,EDP7_Sales_Enablement,20250902_101836
Golden Lighting,goldenlighting.com,TIER_B_ACTIVE,41.0,EDP8_Technology_Obsolescence,20250902_101836
Corston Architectural Detail,corston.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250902_101836
Business & Pleasure Co.,businessandpleasureco.com,TIER_B_ACTIVE,47.25,EDP8_Technology_Obsolescence,20250902_101836
Candleberry Candle Company,candleberry.com/,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250902_101836
Golden Lighting,goldenlighting.com,TIER_B_ACTIVE,41.0,EDP8_Technology_Obsolescence,20250902_101836
Christopher Peacock,peacockhome.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_101836
Christopher Peacock,peacockhome.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_101836
Christopher Radko,christopherradko.com,TIER_B_ACTIVE,50.9,EDP8_Technology_Obsolescence,20250902_101836
Avanti Press & NIQUEA.D Greeting Cards,avantipress.com,TIER_B_ACTIVE,61.45,EDP7_Sales_Enablement,20250902_101836
Avanti Press,avantipress.com,TIER_B_ACTIVE,61.45,EDP7_Sales_Enablement,20250902_101836
Christopher Peacock,peacockhome.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_101836
Ivystone Group LLC,ivystone.com,TIER_B_ACTIVE,58.2,EDP7_Sales_Enablement,20250902_101836
Fry Reglet,fryreglet.com,TIER_B_ACTIVE,52.45,EDP8_Technology_Obsolescence,20250902_101836
Fry Reglet,fryreglet.com,TIER_B_ACTIVE,52.45,EDP8_Technology_Obsolescence,20250902_101836
Junk Gypsy Co.,gypsyville.com/,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_101836
Avanti Press,avantipress.com,TIER_B_ACTIVE,61.45,EDP7_Sales_Enablement,20250902_101836
Business & Pleasure Co.,businessandpleasureco.com,TIER_B_ACTIVE,47.25,EDP8_Technology_Obsolescence,20250902_101836
ProtectAll / Healthy Sleep,myprotectall.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250902_101836
Fry Reglet,fryreglet.com,TIER_B_ACTIVE,52.45,EDP8_Technology_Obsolescence,20250902_101836
Candleberry Candle Company,candleberry.com/,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250902_101836
Golden Lighting,goldenlighting.com,TIER_B_ACTIVE,41.0,EDP8_Technology_Obsolescence,20250902_101836
Corston Architectural Detail,corston.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250902_101836
Candleberry Candle Company,candleberry.com/,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250902_101836
Corston Architectural Detail,corston.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250902_101836
Junk Gypsy Co.,gypsyville.com/,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_101836
Business & Pleasure Co.,businessandpleasureco.com,TIER_B_ACTIVE,47.25,EDP8_Technology_Obsolescence,20250902_101836
"Ningbo Hyderon Hardware Co., Ltd.",hyderon.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250902_101836
ARTIKA,artika.com/,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250902_101836
Fry Reglet,fryreglet.com,TIER_B_ACTIVE,52.45,EDP8_Technology_Obsolescence,20250902_101836
Christopher Radko,christopherradko.com,TIER_B_ACTIVE,50.9,EDP8_Technology_Obsolescence,20250902_101836
Candleberry Candle Company,candleberry.com/,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250902_101836
SONGMICS HOME,songmics.com,TIER_B_ACTIVE,53.1,EDP8_Technology_Obsolescence,20250902_101836
Artika,artika.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250902_101836
