company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
NAPCO,napcoimports.com/,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250902_034029
CWI Gifts,shopcwi.com/,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250902_034029
India House,indiahousebrass.com/,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250902_034029
CTW Home Collection,ctwhomecollection.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250902_034029
CWI Gifts,shopcwi.com/,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250902_034029
KBD Sales,kbdsales.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_034029
Matthews Fan Co,matthewsfanco.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_034029
Schluter Systems,schluter.com,TIER_A_IMMEDIATE,75.7,EDP7_Sales_Enablement,20250902_034029
Schluter Systems,schluter.com,TIER_A_IMMEDIATE,75.7,EDP7_Sales_Enablement,20250902_034029
American Woodmark,americanwoodmark.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_034029
"ATLANTIC LIGHTING, INC.",atlantic-lighting.com/,TIER_A_IMMEDIATE,76.45,EDP7_Sales_Enablement,20250902_034029
Schluter Systems,schluter.com,TIER_A_IMMEDIATE,75.7,EDP7_Sales_Enablement,20250902_034029
American Woodmark,americanwoodmark.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_034029
Schluter Systems,schluter.com,TIER_A_IMMEDIATE,75.7,EDP7_Sales_Enablement,20250902_034029
American Woodmark,americanwoodmark.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_034029
"Modular International, Inc",modularinternational.com,TIER_B_ACTIVE,57.7,EDP8_Technology_Obsolescence,20250902_034029
American Woodmark,americanwoodmark.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_034029
Schluter Systems,schluter.com,TIER_A_IMMEDIATE,75.7,EDP7_Sales_Enablement,20250902_034029
Ross Alan Lumber,rossalanreclaimed.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250902_034029
Geo Contemporary,geocontemporary.com/,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_034029
Whiteline Mod - Furniture Wholesale,whitelinemod.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250902_034029
Geo Contemporary,geocontemporary.com/,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_034029
Chintaly,chintaly.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250902_034029
BENNETT To The Trade,bennetttothetrade.com,TIER_A_IMMEDIATE,75.7,EDP7_Sales_Enablement,20250902_034029
Chintaly Imports,chintaly.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250902_034029
