company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Sugarboo & Co.,sugarbooandco.com,TIER_A_IMMEDIATE,73.3,EDP8_Technology_Obsolescence,20250902_105757
"Kendal Lighting, Inc.",kendallighting.com/,TIER_B_ACTIVE,58.7,EDP8_Technology_Obsolescence,20250902_105757
MacKenzie-Childs,mackenzie-childs.com/,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_105757
Zafferano America,zafferanoamerica.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_105757
Lantern & Scroll,lanternandscroll.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250902_105757
"Koncept, Inc.",uni-koncept.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250902_105757
Sugarboo & Co.,wholesale.sugarbooandco.com/,TIER_A_IMMEDIATE,71.0,EDP8_Technology_Obsolescence,20250902_105757
Agency Showroom,agencyshowroom.com,TIER_B_ACTIVE,52.9,EDP8_Technology_Obsolescence,20250902_105757
Coco & Dash,cocoanddash.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_105757
Beaver Dam Woodworks,beaverdamwoodworks.com/,TIER_B_ACTIVE,57.5,EDP7_Sales_Enablement,20250902_105757
Coco & Dash,cocoanddash.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_105757
Pooky Lights,pooky.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250902_105757
Amazing Bargains USA,amazingbargains.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_105757
Lantern & Scroll,lanternandscroll.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250902_105757
Boll & Branch,bollandbranch.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250902_105757
Impressions Vanity,impressionsvanity.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250902_105757
Simon Pearce,simonpearce.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_105757
Boll & Branch,bollandbranch.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_105757
Simon Pearce,simonpearce.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_105757
Simon Pearce,simonpearce.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_105757
Cozy Earth,cozyearth.com,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250902_105757
Zafferano America,zafferanoamerica.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_105757
Simon Pearce,simonpearce.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_105757
SIT Outdoor,sitoutdoor.com,TIER_B_ACTIVE,65.65,EDP7_Sales_Enablement,20250902_105757
Mariposa,mariposa.com,TIER_B_ACTIVE,42.2,EDP8_Technology_Obsolescence,20250902_105757
Etuhome,wholesale.etuhome.com/,TIER_B_ACTIVE,61.55,EDP7_Sales_Enablement,20250902_105757
Etuhome,wholesale.etuhome.com/,TIER_B_ACTIVE,61.55,EDP7_Sales_Enablement,20250902_105757
Etuhome,wholesale.etuhome.com/,TIER_B_ACTIVE,61.55,EDP7_Sales_Enablement,20250902_105757
Cambridge Casual,cambridge-casual.com/,TIER_B_ACTIVE,45.75,EDP8_Technology_Obsolescence,20250902_105757
Cambridge Casual,cambridge-casual.com/,TIER_B_ACTIVE,45.75,EDP8_Technology_Obsolescence,20250902_105757
Lite Source Medical,litesourceinc.com,TIER_A_IMMEDIATE,75.7,EDP7_Sales_Enablement,20250902_105757
Juliska,juliska.com/,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250902_105757
Annieglass,annieglass.com/,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250902_105757
Juliska,juliska.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250902_105757
Annieglass,annieglass.com/,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250902_105757
Juliska,juliska.com/,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250902_105757
Juliska,juliska.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250902_105757
Annieglass,annieglass.com/,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250902_105757
Kendra Scott,kendrascott.com,TIER_B_ACTIVE,56.7,EDP8_Technology_Obsolescence,20250902_105757
Kendra Scott,kendrascott.com,TIER_B_ACTIVE,56.7,EDP8_Technology_Obsolescence,20250902_105757
Juliska,juliska.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250902_105757
Juliska,juliska.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250902_105757
Kendra Scott,kendrascott.com,TIER_B_ACTIVE,56.7,EDP8_Technology_Obsolescence,20250902_105757
Dorell Fabrics,dorellfabrics.com,TIER_B_ACTIVE,61.45,EDP7_Sales_Enablement,20250902_105757
Belle Maison Textile,bellemaisonusa.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250902_105757
Regal Fabrics Inc.,regalfabrics.com,TIER_B_ACTIVE,51.25,EDP8_Technology_Obsolescence,20250902_105757
Radiate Textiles,radiatetextiles.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_105757
Dorell Fabrics,dorellfabrics.com,TIER_B_ACTIVE,61.45,EDP7_Sales_Enablement,20250902_105757
