company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Matteo Lighting Ltd.,matteolighting.com/,TIER_A_IMMEDIATE,75.7,EDP7_Sales_Enablement,20250902_073530
Cassmeyer Collection,cassmeyercollection.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250902_073530
Cuff Studio,cuffstudio.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_073530
"Steel Dynamics, Inc",steeldynamics.com,TIER_B_ACTIVE,69.8,EDP8_Technology_Obsolescence,20250902_073530
The Wells Companies,wellsabbott.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_073530
Flexsteel,flexsteelstore.com,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250902_073530
"J.B. Hunt Transport Services, Inc.",jbhunt.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250902_073530
"US Power Solution Industries, Inc.",uspsi-inc.com,TIER_B_ACTIVE,64.65,EDP7_Sales_Enablement,20250902_073530
Hinges Furniture,hingesdesign.com,TIER_A_IMMEDIATE,83.95,EDP7_Sales_Enablement,20250902_073530
J. Marshall Design,jmarshalldesign.com,TIER_B_ACTIVE,61.45,EDP7_Sales_Enablement,20250902_073530
Sonoran Range,sonoranrange.com/,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250902_073530
Millennium Lighting,millenniumlighting.com,TIER_B_ACTIVE,41.7,EDP8_Technology_Obsolescence,20250902_073530
The Eleanor Rigby Leather Company,eleanorrigbyleather.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250902_073530
IDG (International Data Group),idg.com,TIER_A_IMMEDIATE,76.5,EDP8_Technology_Obsolescence,20250902_073530
ams OSRAM,ams-osram.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250902_073530
The Wells Companies,wellsabbott.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_073530
Cuff Studio,cuffstudio.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_073530
ams OSRAM,ams-osram.com,TIER_A_IMMEDIATE,75.7,EDP7_Sales_Enablement,20250902_073530
MarketTime,markettime.com,TIER_B_ACTIVE,66.05,EDP7_Sales_Enablement,20250902_073530
PROTECTALL,myprotectall.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250902_073530
ECI Software Solutions,ecisolutions.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_073530
"Global Allies, LLC",globalallies.com,TIER_B_ACTIVE,59.95,EDP7_Sales_Enablement,20250902_073530
Make-A-Wish America,wish.org,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250902_073530
Jiecang Linear Motion,jiecang.com,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250902_073530
PD Home and Garden,pdhomeandgarden.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250902_073530
BASELITE CORP,baselite.com/,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250902_073530
Lennar,lennar.com,TIER_B_ACTIVE,45.85,EDP8_Technology_Obsolescence,20250902_073530
IDG (International Data Group),idg.com,TIER_A_IMMEDIATE,76.5,EDP8_Technology_Obsolescence,20250902_073530
Roland DGA,rolanddga.com,TIER_B_ACTIVE,46.95,EDP8_Technology_Obsolescence,20250902_073530
Millennium Lighting,millenniumlighting.com,TIER_B_ACTIVE,41.7,EDP8_Technology_Obsolescence,20250902_073530
The University of Texas at Austin,utexas.edu,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_073530
ECI Software Solutions,ecisolutions.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_073530
Lennar,lennar.com,TIER_B_ACTIVE,45.85,EDP8_Technology_Obsolescence,20250902_073530
ECI Software Solutions,ecisolutions.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_073530
MarketTime,markettime.com,TIER_B_ACTIVE,66.05,EDP7_Sales_Enablement,20250902_073530
ECI Software Solutions,ecisolutions.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_073530
"Global Allies, LLC",globalallies.com,TIER_B_ACTIVE,59.95,EDP7_Sales_Enablement,20250902_073530
ECI Software Solutions,ecisolutions.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_073530
"Steel Dynamics, Inc",steeldynamics.com,TIER_B_ACTIVE,69.8,EDP8_Technology_Obsolescence,20250902_073530
Flexsteel,flexsteelstore.com,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250902_073530
Pratt Institute,pratt.edu,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250902_073530
HERCULUX OPTICS,hkoptics.com/en/index.php,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250902_073530
ETHERIUM LIGHTING LLC,etheriumled.com/,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250902_073530
Flexsteel,flexsteelstore.com,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250902_073530
"Steel Dynamics, Inc",steeldynamics.com,TIER_B_ACTIVE,69.8,EDP8_Technology_Obsolescence,20250902_073530
Piedmont Furniture Industries Inc.,ctcpfi.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250902_073530
