company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Primitives by Kathy,primitivesbykathy.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250902_113114
CWI Lighting,cwilighting.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250902_113114
Koppers Home,koppershome.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250902_113114
Safavieh,safavieh.com,TIER_A_IMMEDIATE,75.7,EDP7_Sales_Enablement,20250902_113114
Accent Decor,accentdecor.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_113114
Accent Decor,accentdecor.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_113114
Primitives By Kathy,primitivesbykathy.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250902_113114
UTTERMOST,uttermost.com,TIER_B_ACTIVE,62.8,EDP7_Sales_Enablement,20250902_113114
"Mud Pie, LLC.",mudpie.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250902_113114
Accent Decor,accentdecor.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_113114
Primitives by Kathy,primitivesbykathy.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250902_113114
Fireside Lodge Furniture Company,woodedriver.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250902_113114
Kalalou,kalalou.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250902_113114
Danya B.,danyab.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250902_113114
Danya B.,danyab.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250902_113114
Mud Pie,wholesale.mudpie.com/,TIER_B_ACTIVE,61.45,EDP7_Sales_Enablement,20250902_113114
CWI Lighting,cwilighting.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250902_113114
Porch View Home,porchviewhome.com/,TIER_B_ACTIVE,52.25,EDP8_Technology_Obsolescence,20250902_113114
Ameico Inc.,ameico.com/,TIER_B_ACTIVE,61.0,EDP7_Sales_Enablement,20250902_113114
Melrose International,melroseintl.com/,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250902_113114
Darrah & Co.,darrahreps.com/,TIER_B_ACTIVE,61.8,EDP7_Sales_Enablement,20250902_113114
Safavieh,safavieh.com,TIER_A_IMMEDIATE,75.7,EDP7_Sales_Enablement,20250902_113114
Uttermost,uttermost.com/,TIER_B_ACTIVE,62.8,EDP7_Sales_Enablement,20250902_113114
Napco Imports,napcoimports.com/,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250902_113114
UTTERMOST,uttermost.com,TIER_B_ACTIVE,62.8,EDP7_Sales_Enablement,20250902_113114
Koppers Home,koppershome.com/,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250902_113114
Mud Pie,wholesale.mudpie.com/,TIER_B_ACTIVE,61.45,EDP7_Sales_Enablement,20250902_113114
Wooded River,woodedriver.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250902_113114
Primitives by Kathy,primitivesbykathy.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250902_113114
Safavieh,safavieh.com,TIER_A_IMMEDIATE,75.7,EDP7_Sales_Enablement,20250902_113114
CWI Gifts,shopcwi.com/,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250902_113114
Darrah & Co.,darrahreps.com/,TIER_B_ACTIVE,61.8,EDP7_Sales_Enablement,20250902_113114
Stylex,stylex.de,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250902_113114
Koppers Home,koppershome.com/,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250902_113114
Tufan Rugs,tufanrugs.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_113114
Wooded River,woodedriver.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250902_113114
Safavieh,safavieh.com,TIER_A_IMMEDIATE,75.7,EDP7_Sales_Enablement,20250902_113114
Gib Carson Associates,gibcarson.com/,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250902_113114
Enchanté Accessories,enchanteaccessories.com,TIER_B_ACTIVE,61.45,EDP7_Sales_Enablement,20250902_113114
Gib Carson Associates,gibcarson.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250902_113114
Candle Warmers Etc.,candlewarmers.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250902_113114
Ragon House,ragonhouse.com/,TIER_B_ACTIVE,41.0,EDP8_Technology_Obsolescence,20250902_113114
Candle Warmers Etc.,candlewarmers.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250902_113114
CWI Lighting,cwilighting.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250902_113114
Ragon House,ragonhouse.com/,TIER_B_ACTIVE,41.0,EDP8_Technology_Obsolescence,20250902_113114
"ACCENT DECOR, Inc.",accentdecor.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250902_113114
Ameico Inc.,ameico.com/,TIER_B_ACTIVE,61.0,EDP7_Sales_Enablement,20250902_113114
Porch View Home,porchviewhome.com/,TIER_B_ACTIVE,52.25,EDP8_Technology_Obsolescence,20250902_113114
