company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Morbern,morbern.com,TIER_B_ACTIVE,53.0,EDP8_Technology_Obsolescence,20250909_151305
Rubelli,rubelli.com,TIER_B_ACTIVE,61.55,EDP7_Sales_Enablement,20250909_151305
Morbern,morbern.com,TIER_B_ACTIVE,53.0,EDP8_Technology_Obsolescence,20250909_151305
Rubelli,rubelli.com,TIER_B_ACTIVE,61.55,EDP7_Sales_Enablement,20250909_151305
Morbern,morbern.com,TIER_B_ACTIVE,53.0,EDP8_Technology_Obsolescence,20250909_151305
Rubelli,rubelli.com,TIER_B_ACTIVE,61.55,EDP7_Sales_Enablement,20250909_151305
Rubelli,rubelli.com,TIER_B_ACTIVE,61.55,EDP7_Sales_Enablement,20250909_151305
Morbern,morbern.com,TIER_B_ACTIVE,53.0,EDP8_Technology_Obsolescence,20250909_151305
Truck-Lite,truck-lite.com,TIER_B_ACTIVE,57.5,EDP8_Technology_Obsolescence,20250909_151305
Truck-Lite,truck-lite.com,TIER_B_ACTIVE,57.5,EDP8_Technology_Obsolescence,20250909_151305
TRUCK,truck-lite.com,TIER_B_ACTIVE,57.5,EDP8_Technology_Obsolescence,20250909_151305
Esschert Design,esschertdesign.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250909_151305
Esschert Design,esschertdesign.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250909_151305
Domiziani America,domizianiamerica.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_151305
Elevarre by Sagebrook Home,sagebrookhome.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_151305
Incon Lighting,inconlighting.com,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250909_151305
Lumenstar LED Lighting,lumenstarled.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250909_151305
Elevarre by Sagebrook Home,sagebrookhome.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_151305
Dauer Manufacturing,dauermanufacturing.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250909_151305
Elevarre by Sagebrook Home,sagebrookhome.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_151305
Elevarre by Sagebrook Home,sagebrookhome.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_151305
Sunshine Lighting,sunshinelighting.com,TIER_B_ACTIVE,64.45,EDP7_Sales_Enablement,20250909_151305
KW Industries,kwindustries.com,TIER_B_ACTIVE,66.55,EDP8_Technology_Obsolescence,20250909_151305
Lightcraft Outdoor,lightcraftoutdoor.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_151305
KW Industries,kwindustries.com,TIER_B_ACTIVE,66.55,EDP8_Technology_Obsolescence,20250909_151305
KW Industries,kwindustries.com,TIER_B_ACTIVE,66.55,EDP8_Technology_Obsolescence,20250909_151305
Dauer Manufacturing,dauermanufacturing.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250909_151305
Coppersmith,worldcoppersmith.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_151305
Coppersmith,worldcoppersmith.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_151305
Besa Lighting,besalighting.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250909_151305
Lily Jack,lilyjack.com,TIER_B_ACTIVE,57.7,EDP8_Technology_Obsolescence,20250909_151305
Lily Jack,lilyjack.com,TIER_B_ACTIVE,57.7,EDP8_Technology_Obsolescence,20250909_151305
MoDe Patio Living,modeliving.com,TIER_B_ACTIVE,63.55,EDP7_Sales_Enablement,20250909_151305
MoDe Patio Living,modeliving.com,TIER_B_ACTIVE,63.55,EDP7_Sales_Enablement,20250909_151305
Lily Jack,lilyjack.com,TIER_B_ACTIVE,57.7,EDP8_Technology_Obsolescence,20250909_151305
Lily Jack,lilyjack.com,TIER_B_ACTIVE,57.7,EDP8_Technology_Obsolescence,20250909_151305
Scandinavian Spaces,scandinavianspaces.com,TIER_B_ACTIVE,50.2,EDP8_Technology_Obsolescence,20250909_151305
Designerie Furniture,designerie.com,TIER_A_IMMEDIATE,73.3,EDP8_Technology_Obsolescence,20250909_151305
Scandinavian Spaces,scandinavianspaces.com,TIER_B_ACTIVE,50.2,EDP8_Technology_Obsolescence,20250909_151305
Scandinavian Spaces,scandinavianspaces.com,TIER_B_ACTIVE,50.2,EDP8_Technology_Obsolescence,20250909_151305
Designerie Furniture,designerie.com,TIER_A_IMMEDIATE,73.3,EDP8_Technology_Obsolescence,20250909_151305
McKinley Leather,mckinleyleatherfurniture.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250909_151305
Legacy Linens,legacylinens.com,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250909_151305
McKinley Leather,mckinleyleatherfurniture.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250909_151305
Cramco,cramco.net,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_151305
Mixmatch Lighting,mixmatchlighting.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250909_151305
