company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Karl Andersson & SÃÂ¶ner,karl-andersson.se,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_143348
Kwalu,kwalu.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250909_143348
MODULAR ONE,gardner-white.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250909_143348
Arper,arper.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250909_143348
Haskell Education,haskelleducation.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250909_143348
Haskell Education,haskelleducation.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250909_143348
Arper,arper.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250909_143348
Kartell,kartell.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250909_143348
Hi5,hi5furniture.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250909_143348
MODULAR ONE,gardner-white.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250909_143348
Karl Andersson & SÃÂ¶ner,karl-andersson.se,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_143348
Walters | Wicker Works,walterswicker.com,TIER_B_ACTIVE,45.75,EDP8_Technology_Obsolescence,20250909_143348
Kwalu,kwalu.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250909_143348
Magis Design,magisdesign.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250909_143348
Kartell,kartell.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250909_143348
MODULAR ONE,gardner-white.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250909_143348
Magis Design,magisdesign.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250909_143348
Arper,arper.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250909_143348
Marchetti,marchettiilluminazione.com,TIER_B_ACTIVE,68.25,EDP7_Sales_Enablement,20250909_143348
PS Furniture,psfurniture.com,TIER_A_IMMEDIATE,71.25,EDP8_Technology_Obsolescence,20250909_143348
Kwalu,kwalu.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250909_143348
Dubois Wood,duboiswood.com,TIER_B_ACTIVE,61.45,EDP7_Sales_Enablement,20250909_143348
Vari-Lite,vari.com,TIER_B_ACTIVE,48.45,EDP8_Technology_Obsolescence,20250909_143348
MODULAR ONE,gardner-white.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250909_143348
Punt Mobles,puntmobles.com,TIER_B_ACTIVE,59.95,EDP7_Sales_Enablement,20250909_143348
Kwalu,kwalu.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250909_143348
Kwalu,kwalu.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250909_143348
DuraCare,duracareseating.com,TIER_B_ACTIVE,44.65,EDP8_Technology_Obsolescence,20250909_143348
Vari-Lite,vari.com,TIER_B_ACTIVE,48.45,EDP8_Technology_Obsolescence,20250909_143348
Neutral Posture,neutralposture.com,TIER_B_ACTIVE,62.95,EDP8_Technology_Obsolescence,20250909_143348
Punt Mobles,puntmobles.com,TIER_B_ACTIVE,59.95,EDP7_Sales_Enablement,20250909_143348
Harbour Outdoor,shopharbour.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250909_143348
Geiger,geigerfurniture.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250909_143348
Fomcore,fomcore.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250909_143348
Northland Furniture Company,northlandfurniture.com,TIER_B_ACTIVE,61.45,EDP7_Sales_Enablement,20250909_143348
Kwalu,kwalu.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250909_143348
BOSS DESIGN,bossdesign.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_143348
Eureka,eurekaergonomic.com,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250909_143348
BOSS DESIGN,bossdesign.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_143348
Punt Mobles,puntmobles.com,TIER_B_ACTIVE,59.95,EDP7_Sales_Enablement,20250909_143348
Texacraft,texacraft.com,TIER_B_ACTIVE,64.65,EDP7_Sales_Enablement,20250909_143348
Temple Furniture,templefurniture.com,TIER_B_ACTIVE,44.95,EDP8_Technology_Obsolescence,20250909_143348
Vilmers,vilmers.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_143348
Vilmers,vilmers.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_143348
OF,foagroup.com,TIER_B_ACTIVE,41.0,EDP8_Technology_Obsolescence,20250909_143348
