company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
NUANS,nuansdesign.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250909_141635
BOSS DESIGN,bossdesign.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_141635
Arper,arper.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250909_141635
Babmar,babmar.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_141635
Babmar,babmar.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_141635
Vari-Lite,vari.com,TIER_B_ACTIVE,48.45,EDP8_Technology_Obsolescence,20250909_141635
ComforTek Seating,comfortek.com,TIER_B_ACTIVE,55.95,EDP7_Sales_Enablement,20250909_141635
Arper,arper.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250909_141635
Coronet,cocowolf.co.uk,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_141635
MODULAR ONE,gardner-white.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250909_141635
Arper,arper.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250909_141635
Green Furniture Concept,greenfc.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_141635
John Rosselli & Assoc (Shaen),johnrosselli.com,TIER_B_ACTIVE,64.65,EDP7_Sales_Enablement,20250909_141635
Transformations,transformationsfurniture.com,TIER_B_ACTIVE,62.65,EDP7_Sales_Enablement,20250909_141635
TK Classics,twinstarhome.com,TIER_B_ACTIVE,50.45,EDP8_Technology_Obsolescence,20250909_141635
ComforTek Seating,comfortek.com,TIER_B_ACTIVE,55.95,EDP7_Sales_Enablement,20250909_141635
Danao,danaoliving.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250909_141635
Hushoffice,hushoffice.com,TIER_B_ACTIVE,64.75,EDP7_Sales_Enablement,20250909_141635
BOSS DESIGN,bossdesign.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_141635
Fomcore,fomcore.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250909_141635
Walters | Wicker Works,walterswicker.com,TIER_B_ACTIVE,45.75,EDP8_Technology_Obsolescence,20250909_141635
OCI Seating,ociseating.com,TIER_B_ACTIVE,46.75,EDP8_Technology_Obsolescence,20250909_141635
Nevers Furniture,nevers.com,TIER_B_ACTIVE,51.25,EDP8_Technology_Obsolescence,20250909_141635
Tonikworld,tonikworld.com,TIER_B_ACTIVE,53.5,EDP7_Sales_Enablement,20250909_141635
Palmer Hamilton,palmerhamilton.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_141635
HANAMINT,hanamint.com,TIER_B_ACTIVE,51.25,EDP8_Technology_Obsolescence,20250909_141635
Paragon Inc.,paragoninc.com,TIER_B_ACTIVE,48.45,EDP8_Technology_Obsolescence,20250909_141635
Tidelli,tidelli.com,TIER_B_ACTIVE,56.7,EDP8_Technology_Obsolescence,20250909_141635
Northland Furniture Company,northlandfurniture.com,TIER_B_ACTIVE,61.45,EDP7_Sales_Enablement,20250909_141635
Kartell,kartell.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250909_141635
Green Furniture Concept,greenfc.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_141635
Fermob,fermob.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_141635
Brown Jordan,brownjordan.com,TIER_B_ACTIVE,42.0,EDP8_Technology_Obsolescence,20250909_141635
Fermob,fermob.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_141635
West Coast Industries,westcoastindustries.com,TIER_B_ACTIVE,42.2,EDP8_Technology_Obsolescence,20250909_141635
Vari-Lite,vari.com,TIER_B_ACTIVE,48.45,EDP8_Technology_Obsolescence,20250909_141635
Vari-Lite,vari.com,TIER_B_ACTIVE,48.45,EDP8_Technology_Obsolescence,20250909_141635
Hushoffice,hushoffice.com,TIER_B_ACTIVE,64.75,EDP7_Sales_Enablement,20250909_141635
Karl Andersson & SÃÂ¶ner,karl-andersson.se,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_141635
Kwalu,kwalu.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250909_141635
Kartell,kartell.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250909_141635
Invincible Furniture,invinciblefurniture.com,TIER_B_ACTIVE,56.3,EDP7_Sales_Enablement,20250909_141635
Vari-Lite,vari.com,TIER_B_ACTIVE,48.45,EDP8_Technology_Obsolescence,20250909_141635
Fomcore,fomcore.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250909_141635
