company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Soltech Lighting,soltechlighting.com,TIER_B_ACTIVE,59.8,EDP7_Sales_Enablement,20250909_111805
ewo,ewo.com,TIER_B_ACTIVE,62.65,EDP7_Sales_Enablement,20250909_111805
Primelite Manufacturing Corp,primelite-mfg.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250909_111805
Casey Architectural Lighting,caseyarchitecturallighting.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250909_111805
Lotus LED,lotusledlights.com,TIER_B_ACTIVE,47.2,EDP8_Technology_Obsolescence,20250909_111805
Aleo Lighting,aleolighting.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250909_111805
FLI,formulaluci.com,TIER_B_ACTIVE,42.35,EDP8_Technology_Obsolescence,20250909_111805
Xicato,xicato.com,TIER_B_ACTIVE,62.75,EDP7_Sales_Enablement,20250909_111805
Matrix Mirrors,matrixmirrors.com,TIER_B_ACTIVE,46.4,EDP7_Sales_Enablement,20250909_111805
EmeryAllen,emeryallen.com,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250909_111805
U.S. Outdoor Lighting,usaltg.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250909_111805
Rayon Lighting,rayon-lighting.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250909_111805
U.S. Outdoor Lighting,usaltg.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250909_111805
Keystone Lighting,keystonetech.com,TIER_A_IMMEDIATE,71.0,EDP8_Technology_Obsolescence,20250909_111805
Evenlite,evenlite.com,TIER_B_ACTIVE,40.5,EDP8_Technology_Obsolescence,20250909_111805
QuantaLight,quantalight.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_111805
Renova Lighting,renova.com,TIER_B_ACTIVE,43.75,EDP8_Technology_Obsolescence,20250909_111805
Renova Lighting,renova.com,TIER_B_ACTIVE,43.75,EDP8_Technology_Obsolescence,20250909_111805
Lutron,lutron.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_111805
Litetronics,litetronics.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_111805
HEWilliams,hew.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_111805
Acrosentec,acrosentec.com,TIER_B_ACTIVE,47.2,EDP8_Technology_Obsolescence,20250909_111805
Evenlite,evenlite.com,TIER_B_ACTIVE,40.5,EDP8_Technology_Obsolescence,20250909_111805
Vonn Lighting,vonn.com,TIER_B_ACTIVE,53.25,EDP8_Technology_Obsolescence,20250909_111805
Lum-Tech,lum-tech.com,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250909_111805
Litetronics,litetronics.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_111805
Leotek Electronics,leotek.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250909_111805
Lutron,lutron.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_111805
Studio Due,studiodue.com,TIER_B_ACTIVE,45.85,EDP8_Technology_Obsolescence,20250909_111805
DMF Lighting,dmflighting.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250909_111805
GMR Enlights,gmrenlights.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250909_111805
Justice Design Group,jdg.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_111805
FLI (Formula Luci Italia),formulaluci.com,TIER_B_ACTIVE,42.35,EDP8_Technology_Obsolescence,20250909_111805
Solais Lighting,solais.com,TIER_B_ACTIVE,49.0,EDP8_Technology_Obsolescence,20250909_111805
Lite the Nite,litethenite.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250909_111805
Mule Lighting,mulelighting.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250909_111805
Portor Lighting,portorlighting.com,TIER_B_ACTIVE,45.75,EDP8_Technology_Obsolescence,20250909_111805
Blackjack,blackjacklighting.com,TIER_B_ACTIVE,41.75,EDP8_Technology_Obsolescence,20250909_111805
Spitzer Lighting,spitzerlighting.com,TIER_B_ACTIVE,59.55,EDP7_Sales_Enablement,20250909_111805
Solais Lighting,solais.com,TIER_B_ACTIVE,49.0,EDP8_Technology_Obsolescence,20250909_111805
Keystone Lighting,keystonetech.com,TIER_A_IMMEDIATE,71.0,EDP8_Technology_Obsolescence,20250909_111805
