company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Envoy Lighting,envoylighting.com,TIER_B_ACTIVE,59.55,EDP7_Sales_Enablement,20250909_110415
Fulham,fulham.com,TIER_B_ACTIVE,46.95,EDP8_Technology_Obsolescence,20250909_110415
SCHREDER,schreder.com,TIER_B_ACTIVE,62.55,EDP7_Sales_Enablement,20250909_110415
Fulham,fulham.com,TIER_B_ACTIVE,46.95,EDP8_Technology_Obsolescence,20250909_110415
LUMIUM,ecosenselighting.com,TIER_B_ACTIVE,61.0,EDP7_Sales_Enablement,20250909_110415
Prudential Lighting,prulite.com,TIER_B_ACTIVE,44.2,EDP8_Technology_Obsolescence,20250909_110415
C-Max Controls,maxlite.com,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250909_110415
Linmore LED,linmoreled.com,TIER_B_ACTIVE,51.45,EDP8_Technology_Obsolescence,20250909_110415
Rayon Lighting,rayon-lighting.com,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250909_110415
TesLyte,teslyte.com,TIER_B_ACTIVE,59.15,EDP7_Sales_Enablement,20250909_110415
Linmore LED,linmoreled.com,TIER_B_ACTIVE,51.45,EDP8_Technology_Obsolescence,20250909_110415
C-Max Controls,maxlite.com,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250909_110415
WattStopper by Legrand,legrand.us,TIER_B_ACTIVE,55.5,EDP7_Sales_Enablement,20250909_110415
C-Max Controls,maxlite.com,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250909_110415
StarTek Lighting America,starteklightingamerica.com,TIER_B_ACTIVE,59.15,EDP7_Sales_Enablement,20250909_110415
XICO Lighting,xicoled.com,TIER_B_ACTIVE,48.45,EDP8_Technology_Obsolescence,20250909_110415
Edison Price Lighting,epl.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250909_110415
Lumencia,lumencia.com,TIER_B_ACTIVE,68.2,EDP8_Technology_Obsolescence,20250909_110415
FSC Lighting,fsclighting.com,TIER_B_ACTIVE,42.2,EDP8_Technology_Obsolescence,20250909_110415
C-Max Controls,maxlite.com,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250909_110415
Nova Flex LED,novaflexled.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250909_110415
WattStopper by Legrand,legrand.us,TIER_B_ACTIVE,55.5,EDP7_Sales_Enablement,20250909_110415
USAI,usailighting.com,TIER_B_ACTIVE,47.65,EDP8_Technology_Obsolescence,20250909_110415
Fulham,fulham.com,TIER_B_ACTIVE,46.95,EDP8_Technology_Obsolescence,20250909_110415
FME Lighting,fmelighting.com,TIER_B_ACTIVE,40.15,EDP8_Technology_Obsolescence,20250909_110415
StarTek Lighting America,starteklightingamerica.com,TIER_B_ACTIVE,59.15,EDP7_Sales_Enablement,20250909_110415
EarthTronics,earthtronics.com,TIER_B_ACTIVE,41.0,EDP8_Technology_Obsolescence,20250909_110415
EarthTronics,earthtronics.com,TIER_B_ACTIVE,41.0,EDP8_Technology_Obsolescence,20250909_110415
WattStopper by Legrand,legrand.us,TIER_B_ACTIVE,55.5,EDP7_Sales_Enablement,20250909_110415
WattStopper by Legrand,legrand.us,TIER_B_ACTIVE,55.5,EDP7_Sales_Enablement,20250909_110415
TLS Architectural Lighting,tls-led.com,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250909_110415
WattStopper by Legrand,legrand.us,TIER_B_ACTIVE,55.5,EDP7_Sales_Enablement,20250909_110415
The Lighting Division,thelightingdivision.com,TIER_B_ACTIVE,55.75,EDP7_Sales_Enablement,20250909_110415
Ambiate Lighting,ambientled.net,TIER_B_ACTIVE,68.2,EDP8_Technology_Obsolescence,20250909_110415
FME Lighting,fmelighting.com,TIER_B_ACTIVE,40.15,EDP8_Technology_Obsolescence,20250909_110415
RAGNI,ragni.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_110415
FME Lighting,fmelighting.com,TIER_B_ACTIVE,40.15,EDP8_Technology_Obsolescence,20250909_110415
Linmore LED,linmoreled.com,TIER_B_ACTIVE,51.45,EDP8_Technology_Obsolescence,20250909_110415
HIGH5 LED,lsl247.com,TIER_B_ACTIVE,67.8,EDP8_Technology_Obsolescence,20250909_110415
