company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Crescent Garden,crescentgarden.com,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250909_145732
Forms + Surfaces,forms-surfaces.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250909_145732
The Hammock Source,thehammocksource.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250909_145732
Crescent Garden,crescentgarden.com,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250909_145732
Crescent Garden,crescentgarden.com,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250909_145732
Forms + Surfaces,forms-surfaces.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250909_145732
Crescent Garden,crescentgarden.com,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250909_145732
The Hammock Source,thehammocksource.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250909_145732
Forms + Surfaces,forms-surfaces.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250909_145732
New Classic,newclassicfurniture.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_145732
Picasso Lighting,picassoltg.com,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250909_145732
Forms + Surfaces,forms-surfaces.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250909_145732
Forms + Surfaces,forms-surfaces.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250909_145732
Abra Lighting,abralighting.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250909_145732
Millerbernd Pole Division,millerbernd.com,TIER_B_ACTIVE,44.2,EDP8_Technology_Obsolescence,20250909_145732
Millerbernd Pole Division,millerbernd.com,TIER_B_ACTIVE,44.2,EDP8_Technology_Obsolescence,20250909_145732
XERO Lighting,xerolighting.com,TIER_B_ACTIVE,41.95,EDP8_Technology_Obsolescence,20250909_145732
XERO Lighting,xerolighting.com,TIER_B_ACTIVE,41.95,EDP8_Technology_Obsolescence,20250909_145732
XERO Lighting,xerolighting.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_145732
Woodtech,wt.studio,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_145732
Watson,watsonfurniture.com,TIER_B_ACTIVE,44.0,EDP8_Technology_Obsolescence,20250909_145732
Watson,watsonfurniture.com,TIER_B_ACTIVE,44.0,EDP8_Technology_Obsolescence,20250909_145732
Watson,watsonfurniture.com,TIER_B_ACTIVE,44.0,EDP8_Technology_Obsolescence,20250909_145732
Integra,integraseating.com,TIER_B_ACTIVE,55.7,EDP8_Technology_Obsolescence,20250909_145732
Watson,watsonfurniture.com,TIER_B_ACTIVE,44.0,EDP8_Technology_Obsolescence,20250909_145732
Simii Design,simiidesign.com,TIER_B_ACTIVE,42.2,EDP8_Technology_Obsolescence,20250909_145732
Lehigh,lehighdim.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_145732
Lehigh,lehighdim.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_145732
Lightguard Systems,lightguardsystems.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250909_145732
New England Seating,newenglandseating.com,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250909_145732
New England Seating,newenglandseating.com,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250909_145732
"Custom Chairs, Tables, and Barstools",tableschairsbarstools.com,TIER_B_ACTIVE,53.2,EDP8_Technology_Obsolescence,20250909_145732
Norwell,norwell.lightingnewyork.com,TIER_B_ACTIVE,62.0,EDP7_Sales_Enablement,20250909_145732
Terracotta Designs,furniturelandsouth.com,TIER_B_ACTIVE,53.1,EDP8_Technology_Obsolescence,20250909_145732
Adesso,adessohome.com,TIER_B_ACTIVE,46.25,EDP8_Technology_Obsolescence,20250909_145732
Wagner,wagnershomefurnishings.com,TIER_B_ACTIVE,44.2,EDP8_Technology_Obsolescence,20250909_145732
UNC (Urban Nature Culture),urbannatureculture.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250909_145732
Old Brick Furniture,oldbrickfurniture.com,TIER_B_ACTIVE,66.05,EDP7_Sales_Enablement,20250909_145732
Boyd,boydlighting.com,TIER_B_ACTIVE,59.55,EDP7_Sales_Enablement,20250909_145732
Regina Andrew Design,reginaandrew.com,TIER_B_ACTIVE,41.7,EDP8_Technology_Obsolescence,20250909_145732
CREE LED,cree-led.com,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250909_145732
CREE LED,cree-led.com,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250909_145732
Viso,viso.ai,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250909_145732
Viso,viso.ai,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250909_145732
Blatt Billiards,blattbilliards.com,TIER_B_ACTIVE,56.5,EDP8_Technology_Obsolescence,20250909_145732
Holland & Sherry Furniture,interiors.hollandandsherry.com,TIER_B_ACTIVE,67.05,EDP7_Sales_Enablement,20250909_145732
Fortuny,fortuny.shop,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_145732
Fortuny,fortuny.shop,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250909_145732
