company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Verpan,verpan.com,TIER_B_ACTIVE,54.0,EDP8_Technology_Obsolescence,20250909_121834
Luceplan,luceplan.com,TIER_B_ACTIVE,44.2,EDP8_Technology_Obsolescence,20250909_121834
Luceplan,luceplan.com,TIER_B_ACTIVE,44.2,EDP8_Technology_Obsolescence,20250909_121834
Roger-Pradier,roger-pradier.com,TIER_B_ACTIVE,40.35,EDP8_Technology_Obsolescence,20250909_121834
Verpan,verpan.com,TIER_B_ACTIVE,54.0,EDP8_Technology_Obsolescence,20250909_121834
Verpan,verpan.com,TIER_B_ACTIVE,54.0,EDP8_Technology_Obsolescence,20250909_121834
Verpan,verpan.com,TIER_B_ACTIVE,54.0,EDP8_Technology_Obsolescence,20250909_121834
Luceplan,luceplan.com,TIER_B_ACTIVE,44.2,EDP8_Technology_Obsolescence,20250909_121834
Luceplan,luceplan.com,TIER_B_ACTIVE,44.2,EDP8_Technology_Obsolescence,20250909_121834
Leucos,leucos.com,TIER_B_ACTIVE,45.65,EDP8_Technology_Obsolescence,20250909_121834
Verpan,verpan.com,TIER_B_ACTIVE,54.0,EDP8_Technology_Obsolescence,20250909_121834
Luceplan,luceplan.com,TIER_B_ACTIVE,52.45,EDP8_Technology_Obsolescence,20250909_121834
Roger-Pradier,roger-pradier.com,TIER_B_ACTIVE,40.35,EDP8_Technology_Obsolescence,20250909_121834
Karice,karicelighting.com,TIER_A_IMMEDIATE,71.8,EDP8_Technology_Obsolescence,20250909_121834
PacLights,paclights.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250909_121834
Scout Lighting,scoutlighting.com,TIER_B_ACTIVE,64.75,EDP7_Sales_Enablement,20250909_121834
PacLights,paclights.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250909_121834
Tala Lighting,talalighting.com,TIER_B_ACTIVE,55.5,EDP8_Technology_Obsolescence,20250909_121834
Tala Lighting,talalighting.com,TIER_B_ACTIVE,55.5,EDP8_Technology_Obsolescence,20250909_121834
ORE Lighting,orelighting.com,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250909_121834
Lamar LED,lamarled.com,TIER_B_ACTIVE,61.0,EDP7_Sales_Enablement,20250909_121834
SOLAS RAY LIGHTING,solasray.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_121834
Cosine Lighting,cosineltg.com,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250909_121834
Scout Lighting,scoutlighting.com,TIER_B_ACTIVE,64.75,EDP7_Sales_Enablement,20250909_121834
Fonroche Lighting America,fonrochesolarlighting.com,TIER_B_ACTIVE,59.8,EDP7_Sales_Enablement,20250909_121834
Kreon,kreon.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_121834
Solas Ray Lighting,solasray.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_121834
Solas Ray Lighting,solasray.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_121834
Tala Lighting,talalighting.com,TIER_B_ACTIVE,55.5,EDP8_Technology_Obsolescence,20250909_121834
ORE Lighting,orelighting.com,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250909_121834
Residence Supply ,residencesupply.com,TIER_B_ACTIVE,66.25,EDP7_Sales_Enablement,20250909_121834
SportsBeams,sportsbeams.com,TIER_B_ACTIVE,57.5,EDP7_Sales_Enablement,20250909_121834
Envision LED,envisionledlighting.com,TIER_B_ACTIVE,41.15,EDP8_Technology_Obsolescence,20250909_121834
Roberts Step-Lite,robertssteplite.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250909_121834
PAL Architectural,pal-lighting.com,TIER_B_ACTIVE,53.0,EDP8_Technology_Obsolescence,20250909_121834
Advantage Environmental Lighting,aelnow.com,TIER_B_ACTIVE,52.9,EDP8_Technology_Obsolescence,20250909_121834
Novéa,novea-energies.com,TIER_B_ACTIVE,41.65,EDP2_Rep_Management,20250909_121834
Day-O-Lite,dayolite.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250909_121834
Day-O-Lite,dayolite.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250909_121834
