company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
CGF Design,cgfdesigninc.com,TIER_B_ACTIVE,64.15,EDP8_Technology_Obsolescence,20250909_104618
Luminart,luminartlighting.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_104618
Prudential Lighting,prulite.com,TIER_B_ACTIVE,44.2,EDP8_Technology_Obsolescence,20250909_104618
Baso Lighting,basolighting.com,TIER_B_ACTIVE,64.75,EDP7_Sales_Enablement,20250909_104618
Advanced Environmental Concepts,environmentallights.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250909_104618
Nova Flex LED,novaflexled.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250909_104618
EmeryAllen,emeryallen.com,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250909_104618
Jesco Lighting Group,jescolighting.com,TIER_B_ACTIVE,52.2,EDP8_Technology_Obsolescence,20250909_104618
Jesco Lighting Group,jescolighting.com,TIER_B_ACTIVE,52.2,EDP8_Technology_Obsolescence,20250909_104618
FSC Lighting,fsclighting.com,TIER_B_ACTIVE,42.2,EDP8_Technology_Obsolescence,20250909_104618
Jesco Lighting Group,jescolighting.com,TIER_B_ACTIVE,52.2,EDP8_Technology_Obsolescence,20250909_104618
Federal Signal,fedsig.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_104618
EmeryAllen,emeryallen.com,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250909_104618
LED Linear,led-linear.com,TIER_B_ACTIVE,64.75,EDP7_Sales_Enablement,20250909_104618
CMS,metcraftlighting.com,TIER_B_ACTIVE,42.65,EDP8_Technology_Obsolescence,20250909_104618
Luciole,luciolelighting.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250909_104618
Advanced Environmental Concepts,environmentallights.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250909_104618
FILAMENTO LED LIGHTING,filamento.com,TIER_B_ACTIVE,40.6,EDP8_Technology_Obsolescence,20250909_104618
Alphalite,alphalite.com,TIER_B_ACTIVE,66.55,EDP8_Technology_Obsolescence,20250909_104618
Dyson Lighting,dyson.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250909_104618
EarthTronics,earthtronics.com,TIER_B_ACTIVE,41.0,EDP8_Technology_Obsolescence,20250909_104618
Dyson Lighting,dyson.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250909_104618
Baso Lighting,basolighting.com,TIER_B_ACTIVE,64.75,EDP7_Sales_Enablement,20250909_104618
Nova Flex LED,novaflexled.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250909_104618
TesLyte,teslyte.com,TIER_B_ACTIVE,59.15,EDP7_Sales_Enablement,20250909_104618
Nova Flex LED,novaflexled.com,TIER_B_ACTIVE,49.25,EDP8_Technology_Obsolescence,20250909_104618
Waldmann,waldmann.com,TIER_B_ACTIVE,42.35,EDP8_Technology_Obsolescence,20250909_104618
LED ROADWAY LIGHTING,ledroadwaylighting.com,TIER_B_ACTIVE,58.3,EDP7_Sales_Enablement,20250909_104618
Westinghouse Lighting,westinghouselighting.com,TIER_A_IMMEDIATE,77.3,EDP7_Sales_Enablement,20250909_104618
C-Max Controls,maxlite.com,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250909_104618
Fulham,fulham.com,TIER_B_ACTIVE,46.95,EDP8_Technology_Obsolescence,20250909_104618
Westinghouse Lighting,westinghouselighting.com,TIER_A_IMMEDIATE,77.3,EDP7_Sales_Enablement,20250909_104618
Vega Light Control Systems,vegalightcontrolsystems.com,TIER_B_ACTIVE,64.55,EDP8_Technology_Obsolescence,20250909_104618
LUMINART,luminartlighting.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_104618
C-Max Controls,maxlite.com,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250909_104618
LUMIUM,ecosenselighting.com,TIER_B_ACTIVE,61.0,EDP7_Sales_Enablement,20250909_104618
C-Max Controls,maxlite.com,TIER_B_ACTIVE,40.7,EDP8_Technology_Obsolescence,20250909_104618
Westinghouse Lighting,westinghouselighting.com,TIER_A_IMMEDIATE,77.3,EDP7_Sales_Enablement,20250909_104618
Emergensee,emergenseelight.com,TIER_B_ACTIVE,55.95,EDP7_Sales_Enablement,20250909_104618
Emergensee,emergenseelight.com,TIER_B_ACTIVE,55.95,EDP7_Sales_Enablement,20250909_104618
LED ROADWAY LIGHTING,ledroadwaylighting.com,TIER_B_ACTIVE,58.3,EDP7_Sales_Enablement,20250909_104618
Fulham,fulham.com,TIER_B_ACTIVE,46.95,EDP8_Technology_Obsolescence,20250909_104618
Baso Lighting,basolighting.com,TIER_B_ACTIVE,64.75,EDP7_Sales_Enablement,20250909_104618
EarthTronics,earthtronics.com,TIER_B_ACTIVE,41.0,EDP8_Technology_Obsolescence,20250909_104618
