company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Fritz Hansen,fritzhansen.com,TIER_B_ACTIVE,59.55,EDP7_Sales_Enablement,20250909_124831
Formcase,formcase.com,TIER_B_ACTIVE,68.05,EDP7_Sales_Enablement,20250909_124831
Fritz Hansen,fritzhansen.com,TIER_B_ACTIVE,65.8,EDP8_Technology_Obsolescence,20250909_124831
Symbiote,symbiote.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250909_124831
McKinnon & Harris,mckinnonharris.com,TIER_B_ACTIVE,45.95,EDP8_Technology_Obsolescence,20250909_124831
Hughes Furniture Ind.,hughesfurniture.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_124831
Fritz Hansen,fritzhansen.com,TIER_B_ACTIVE,65.8,EDP8_Technology_Obsolescence,20250909_124831
Source,sourcefurniture.com,TIER_B_ACTIVE,56.7,EDP8_Technology_Obsolescence,20250909_124831
Fritz Hansen,fritzhansen.com,TIER_B_ACTIVE,65.8,EDP8_Technology_Obsolescence,20250909_124831
Fritz Hansen,fritzhansen.com,TIER_B_ACTIVE,65.8,EDP8_Technology_Obsolescence,20250909_124831
Design Within Reach,dwr.com,TIER_B_ACTIVE,48.45,EDP8_Technology_Obsolescence,20250909_124831
Fritz Hansen,fritzhansen.com,TIER_B_ACTIVE,65.8,EDP8_Technology_Obsolescence,20250909_124831
Royal Botania,royalbotania.com,TIER_B_ACTIVE,62.5,EDP8_Technology_Obsolescence,20250909_124831
Hughes Furniture Ind.,hughesfurniture.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_124831
C.R. Laine,crlaine.com,TIER_B_ACTIVE,52.45,EDP8_Technology_Obsolescence,20250909_124831
Fritz Hansen,fritzhansen.com,TIER_B_ACTIVE,65.8,EDP8_Technology_Obsolescence,20250909_124831
Friant Furniture,friant.com,TIER_B_ACTIVE,45.5,EDP8_Technology_Obsolescence,20250909_124831
Spacestor,spacestor.com,TIER_B_ACTIVE,57.5,EDP8_Technology_Obsolescence,20250909_124831
Uhuru,uhurudesign.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_124831
Fritz Hansen,fritzhansen.com,TIER_B_ACTIVE,65.8,EDP8_Technology_Obsolescence,20250909_124831
VONDOM,vondom.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250909_124831
VONDOM,vondom.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250909_124831
Gresham by Nevins,nevins.co,TIER_B_ACTIVE,40.95,EDP8_Technology_Obsolescence,20250909_124831
Fritz Hansen,fritzhansen.com,TIER_B_ACTIVE,65.8,EDP8_Technology_Obsolescence,20250909_124831
VONDOM,vondom.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250909_124831
Comfort Design Furniture,comfortfurniture.com.sg,TIER_B_ACTIVE,47.25,EDP8_Technology_Obsolescence,20250909_124831
Howe Tables,howe.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_124831
Fritz Hansen,fritzhansen.com,TIER_B_ACTIVE,65.8,EDP8_Technology_Obsolescence,20250909_124831
McKinnon & Harris,mckinnonharris.com,TIER_B_ACTIVE,41.15,EDP8_Technology_Obsolescence,20250909_124831
Friant Furniture,friant.com,TIER_B_ACTIVE,45.5,EDP8_Technology_Obsolescence,20250909_124831
Source International,sourceinternationaldesign.com,TIER_B_ACTIVE,56.3,EDP7_Sales_Enablement,20250909_124831
Fritz Hansen,fritzhansen.com,TIER_B_ACTIVE,65.8,EDP8_Technology_Obsolescence,20250909_124831
Source International,sourceinternationaldesign.com,TIER_B_ACTIVE,56.3,EDP7_Sales_Enablement,20250909_124831
Fritz Hansen,fritzhansen.com,TIER_B_ACTIVE,65.8,EDP8_Technology_Obsolescence,20250909_124831
VERSTEEL,versteel.com,TIER_B_ACTIVE,52.9,EDP8_Technology_Obsolescence,20250909_124831
VERSTEEL,versteel.com,TIER_B_ACTIVE,52.9,EDP8_Technology_Obsolescence,20250909_124831
Elements,elementsgrp.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_124831
Gresham by Nevins,nevins.co,TIER_B_ACTIVE,40.95,EDP8_Technology_Obsolescence,20250909_124831
Coaster Fine Furniture,coasterfurniture.com,TIER_B_ACTIVE,58.95,EDP8_Technology_Obsolescence,20250909_124831
Symbiote,symbiote.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250909_124831
Gloster,gloster.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_124831
Dedon,dedon.de,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250909_124831
Uhuru,uhurudesign.com,TIER_B_ACTIVE,49.45,EDP8_Technology_Obsolescence,20250909_124831
Dedon,dedon.de,TIER_A_IMMEDIATE,75.3,EDP8_Technology_Obsolescence,20250909_124831
Gloster,gloster.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_124831
Coaster Fine Furniture,coasterfurniture.com,TIER_B_ACTIVE,58.95,EDP8_Technology_Obsolescence,20250909_124831
Spacestor,spacestor.com,TIER_B_ACTIVE,57.5,EDP8_Technology_Obsolescence,20250909_124831
Gloster,gloster.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_124831
Fritz Hansen,fritzhansen.com,TIER_B_ACTIVE,65.8,EDP8_Technology_Obsolescence,20250909_124831
