company_name,domain,qualification_tier,psi_score,primary_edp,processed_timestamp
Leotek Electronics,leotek.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250909_112945
Litetronics,litetronics.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_112945
DMF Lighting,dmflighting.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250909_112945
Keystone Lighting,keystonetech.com,TIER_A_IMMEDIATE,71.0,EDP8_Technology_Obsolescence,20250909_112945
Keystone Lighting,keystonetech.com,TIER_A_IMMEDIATE,71.0,EDP8_Technology_Obsolescence,20250909_112945
eLuminaire,eluminaire.com,TIER_B_ACTIVE,43.0,EDP8_Technology_Obsolescence,20250909_112945
Bega,bega.com,TIER_B_ACTIVE,65.05,EDP7_Sales_Enablement,20250909_112945
Acolyte Industries,acolyteled.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_112945
Lutron,lutron.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_112945
HEWilliams,hew.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_112945
Elcast,elcastltg.com,TIER_B_ACTIVE,40.35,EDP8_Technology_Obsolescence,20250909_112945
Finelite,finelite.com,TIER_B_ACTIVE,64.75,EDP7_Sales_Enablement,20250909_112945
Leotek Electronics,leotek.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250909_112945
Studio Due,studiodue.com,TIER_B_ACTIVE,45.85,EDP8_Technology_Obsolescence,20250909_112945
Lantana,lantanaled.com,TIER_B_ACTIVE,41.1,EDP8_Technology_Obsolescence,20250909_112945
Lutron,lutron.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_112945
Studio Due,studiodue.com,TIER_B_ACTIVE,45.85,EDP8_Technology_Obsolescence,20250909_112945
Lutron,lutron.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_112945
Solais Lighting,solais.com,TIER_B_ACTIVE,49.0,EDP8_Technology_Obsolescence,20250909_112945
SPI Lighting,spilighting.com,TIER_A_IMMEDIATE,71.7,EDP8_Technology_Obsolescence,20250909_112945
Red Sky Lighting,redskylighting.com,TIER_B_ACTIVE,64.0,EDP7_Sales_Enablement,20250909_112945
GMR Enlights,gmrenlights.com,TIER_B_ACTIVE,54.5,EDP8_Technology_Obsolescence,20250909_112945
Lutron,lutron.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_112945
Atlas Lighting,atlaslightingproducts.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_112945
Lutron,lutron.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_112945
Litetronics,litetronics.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_112945
Litetronics,litetronics.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_112945
ETi Solid State Lighting Inc,etissl.com,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250909_112945
SGM Light,sgmlight.com,TIER_B_ACTIVE,47.45,EDP8_Technology_Obsolescence,20250909_112945
Prima Lighting,primalighting.com,TIER_B_ACTIVE,55.9,EDP7_Sales_Enablement,20250909_112945
DMF Lighting,dmflighting.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250909_112945
DMF Lighting,dmflighting.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250909_112945
HEWilliams,hew.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_112945
Atlas Lighting,atlaslightingproducts.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_112945
Renova Lighting,renova.com,TIER_B_ACTIVE,43.75,EDP8_Technology_Obsolescence,20250909_112945
Leotek Electronics,leotek.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250909_112945
Lutron,lutron.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_112945
Leotek Electronics,leotek.com,TIER_B_ACTIVE,42.75,EDP8_Technology_Obsolescence,20250909_112945
DMF Lighting,dmflighting.com,TIER_B_ACTIVE,43.95,EDP8_Technology_Obsolescence,20250909_112945
Lutron,lutron.com,TIER_B_ACTIVE,63.45,EDP7_Sales_Enablement,20250909_112945
Bold Lighting,boldlighting.us,TIER_B_ACTIVE,41.0,EDP8_Technology_Obsolescence,20250909_112945
HEWilliams,hew.com,TIER_B_ACTIVE,48.25,EDP8_Technology_Obsolescence,20250909_112945
Studio Due,studiodue.com,TIER_B_ACTIVE,45.85,EDP8_Technology_Obsolescence,20250909_112945
Finelite,finelite.com,TIER_B_ACTIVE,64.75,EDP7_Sales_Enablement,20250909_112945
ETi Solid State Lighting Inc,etissl.com,TIER_B_ACTIVE,44.75,EDP8_Technology_Obsolescence,20250909_112945
